method,universe,window_id,run,assets,K,train_days,test_days,gross_return,net_return,annual_return,annual_net_return,annual_volatility,sharpe,sortino,max_drawdown,turnover,transaction_cost,runtime_sec,daily_return_days,cvar95_loss,mdd_from_daily_returns,rebalance_turnover
GDE3,NASDAQ100,window_006,6,60,10,753,125,0.22886815233943,0.22786815233943,0.515104760610404,0.512620207225269,0.20589967571046,2.1210785855008,3.68186410757793,-0.0847870379925484,1,0.001,1.4236797,125,0.023279539616016257,-0.08478703799254783,0.8749526948520665
GDE3,NASDAQ100,window_007,6,60,10,752,124,0.326705130800721,0.325705130800721,0.776271232213039,0.773551383525606,0.178095397354204,3.31778653490504,5.80103153443603,-0.0688105153801635,1,0.001,1.4223165,124,0.019580567327966626,-0.06881051538016358,0.297919679337679
GDE3,NASDAQ100,window_008,6,60,10,752,126,0.152765199037659,0.151765199037659,0.328867604112334,0.326563073714258,0.31424615310485,1.06074602867356,1.58138897845836,-0.143211559653983,1,0.001,1.4111198,126,0.0432821181372608,-0.14321155965398324,0.3201976375846759
GDE3,NASDAQ100,window_009,6,59,10,752,122,0.235109254267128,0.234109254267128,0.546764581232555,0.544178916718395,0.369755040300695,1.36224122467735,1.81014483697292,-0.236916377941153,1,0.001,1.2677119,122,0.051435303186534,-0.23691637794115294,0.5141495889100846
GDE3,NASDAQ100,window_010,6,60,10,750,126,-0.102634145900325,-0.103634145900325,-0.19473452389596,-0.196528255604159,0.209288695599554,-0.929957938010033,-1.23918193289436,-0.170437182254686,1,0.001,1.4296843,126,0.03271445973536284,-0.1704371822546864,0.575235445548589
GDE3,NASDAQ100,window_011,6,60,10,751,123,0.135956168118412,0.134956168118412,0.298445461478703,0.296104700647315,0.299561776293615,1.02105020028659,1.58554116540937,-0.144204270858273,1,0.001,1.5365304,123,0.041377960586546074,-0.14420427085827225,0.7397870765205673
GDE3,NASDAQ100,window_001,7,60,10,755,124,0.244467372062658,0.243467372062658,0.559663876428965,0.557117947945431,0.392976064842102,1.32681482591218,2.12008807872117,-0.269546387159248,1,0.001,1.3682678,124,0.048341321815581324,-0.26954638715924795,1.0
GDE3,NASDAQ100,window_002,7,59,10,755,126,0.240622910046035,0.239622910046035,0.539145204931093,0.536664959111001,0.270879414273861,1.72771529652387,2.75661468910708,-0.170412416074193,1,0.001,1.5534688,126,0.03389800099472524,-0.17041241607419289,0.36239336543251766
GDE3,NASDAQ100,window_003,7,60,10,756,124,-0.4527988030695,-0.4537988030695,-0.706338368261683,-0.707427973558398,0.549479558903447,-1.95070151845771,-3.46292289047259,-0.464836401783967,1,0.001,1.4551857,124,0.07110702895484362,-0.46483640178396723,0.44599412587487586
GDE3,NASDAQ100,window_004,7,60,10,756,125,-0.159637562027556,-0.160637562027556,-0.295753445696227,-0.297441887192089,0.39245042380822,-0.699243557721327,-1.23471562333358,-0.346884847921499,1,0.001,1.448997,125,0.047815695321176625,-0.34688484792149976,0.8019073952841467
GDE3,NASDAQ100,window_005,7,60,10,755,123,0.295728329459076,0.294728329459076,0.700264134631229,0.697576797989731,0.267545615182109,2.11874987549236,3.18372546597133,-0.159607317353797,1,0.001,1.4242175,123,0.03468646793955341,-0.1596073173537973,0.42301690904053396
GDE3,NASDAQ100,window_006,7,60,10,753,125,0.223160778465266,0.222160778465266,0.50095209059032,0.498479265466865,0.205572974893472,2.07837079598711,3.65813616247946,-0.0822398428302551,1,0.001,1.4377261,125,0.02320430021645074,-0.08223984283025487,0.8443355401504571
GDE3,NASDAQ100,window_007,7,60,10,752,124,0.297587238403125,0.296587238403125,0.69794140126688,0.695283173380099,0.171696301730493,3.17172613085516,5.68718929096049,-0.0636900674191001,1,0.001,1.4187765,124,0.018874232296944855,-0.06369006741910033,0.30633410897889224
GDE3,NASDAQ100,window_008,7,60,10,752,126,0.163489882929859,0.162489882929859,0.353708707680136,0.351382727914277,0.302231909013345,1.15213407655566,1.69278155386388,-0.14061009656411,1,0.001,1.4069842,126,0.04221275820991739,-0.14061009656410983,0.327137944457001
GDE3,NASDAQ100,window_009,7,59,10,752,122,0.221662768348867,0.220662768348867,0.512183183023808,0.509627515613664,0.35428189661858,1.34240963175674,1.79419108175657,-0.232113340141232,1,0.001,1.3552207,122,0.04910535744892392,-0.23211334014123253,0.4706029393180887
GDE3,NASDAQ100,window_010,7,60,10,750,126,-0.0376728288805341,-0.0386728288805341,-0.0739264157252063,-0.0758500700674452,0.192734664750681,-0.302417514041379,-0.402236881282692,-0.136254542097287,1,0.001,1.5171005,126,0.029145555949141942,-0.13625454209728727,0.43865516860030696
GDE3,NASDAQ100,window_011,7,60,10,751,123,0.125617556486709,0.124617556486709,0.274349602017256,0.272031189087365,0.324787193361168,0.907989827288591,1.44728949576744,-0.155602040755505,1,0.001,1.4444326,123,0.043028707909527404,-0.15560204075550454,0.6397606734090462
GDE3,NASDAQ100,window_001,8,60,10,755,124,0.250145048379275,0.249145048379275,0.574158885402774,0.571600961151545,0.404791576459342,1.32246611890536,2.11227471803759,-0.281531562450862,1,0.001,1.4137058,124,0.04962889153739568,-0.28153156245086264,1.0
GDE3,NASDAQ100,window_002,8,59,10,755,126,0.21826012588353,0.21726012588353,0.484157734317754,0.481722214065987,0.263901441554318,1.62829467936978,2.61215577216232,-0.176890381578158,1,0.001,1.4481204,126,0.03333920579934427,-0.1768903815781585,0.37911961029525887
GDE3,NASDAQ100,window_003,8,60,10,756,124,-0.453532683259423,-0.454532683259423,-0.707138208902806,-0.708226304386318,0.550258540542003,-1.95201679646005,-3.40388733453422,-0.470991122795472,1,0.001,1.4382784,124,0.07084636520687393,-0.4709911227954722,0.5146750380164126
GDE3,NASDAQ100,window_004,8,60,10,756,125,-0.145864299761233,-0.146864299761233,-0.272290274968413,-0.274006852639038,0.400059154171282,-0.596565377237866,-1.00667433743727,-0.350054240287601,1,0.001,1.4785477,125,0.049124486315542,-0.3500542402876007,0.8062901040908984
GDE3,NASDAQ100,window_005,8,60,10,755,123,0.345057847475576,0.344057847475576,0.835532050609195,0.832737274050204,0.27741141653527,2.32947227142694,3.57023374973008,-0.162341814001351,1,0.001,1.3934414,123,0.03509455624309189,-0.16234181400135095,0.29518372199336806
GDE3,NASDAQ100,window_006,8,60,10,753,125,0.232225272313516,0.231225272313516,0.523460734342783,0.520969281898933,0.21515005968108,2.06436781875687,3.56909362730255,-0.0920800690164796,1,0.001,1.329283,125,0.02423776087502696,-0.09208006901647947,0.8485025540571028
GDE3,NASDAQ100,window_007,8,60,10,752,124,0.343315283155783,0.342315283155783,0.821757996149761,0.819002976576221,0.179214553559028,3.43954951335597,6.21860340914506,-0.0679275625953936,1,0.001,1.4054005,124,0.019708143065983213,-0.06792756259539334,0.26225818358027386
GDE3,NASDAQ100,window_008,8,60,10,752,126,0.143583719844101,0.142583719844101,0.307783724292471,0.305497556852783,0.279572795920449,1.09874749163212,1.58980910967637,-0.135567826015558,1,0.001,1.4096195,126,0.039531339265316816,-0.1355678260155576,0.23229336008479498
GDE3,NASDAQ100,window_009,8,59,10,752,122,0.213448347619526,0.212448347619526,0.491255925420918,0.488718572518436,0.361820465267288,1.28310438448897,1.68786970231044,-0.23004055447493,1,0.001,1.4121619,122,0.050641810763852525,-0.23004055447492988,0.43309542383576755
GDE3,NASDAQ100,window_010,8,60,10,750,126,-0.100864906273826,-0.101864906273826,-0.191556083230025,-0.193353353417477,0.213856986373723,-0.887314212394246,-1.18567157016545,-0.16178407575672,1,0.001,1.4492828,126,0.03237994490853226,-0.16178407575672027,0.4317252370921642
GDE3,NASDAQ100,window_011,8,60,10,751,123,0.132119672542294,0.131119672542294,0.289476906424917,0.287144439710139,0.277236626994653,1.05502719069012,1.64646515431679,-0.127365638826836,1,0.001,1.4530371,123,0.03789019972654852,-0.12736563882683505,0.6838230358162987
GDE3,NASDAQ100,window_001,9,60,10,755,124,0.204165418918742,0.203165418918742,0.45873055909666,0.456269729166584,0.369385301907652,1.20605240953286,1.85756536427247,-0.247397224840158,1,0.001,1.4362307,124,0.04673276019461358,-0.24739722484015814,1.0
GDE3,NASDAQ100,window_002,9,59,10,755,126,0.23836960386307,0.23736960386307,0.533559275771976,0.531083536564251,0.26068513202134,1.77097524500861,2.83517438503542,-0.172073459863513,1,0.001,1.4601439,126,0.0328284403371582,-0.17207345986351363,0.43638836895618305
GDE3,NASDAQ100,window_003,9,60,10,756,124,-0.475151350019881,-0.476151350019881,-0.73020306579789,-0.731246714892861,0.576165881398358,-1.9808422646087,-3.58678587455668,-0.484067717788604,1,0.001,1.4437255,124,0.07250928216729015,-0.4840677177886047,0.41988984799680157
GDE3,NASDAQ100,window_004,9,60,10,756,125,-0.156292838223661,-0.157292838223661,-0.290091233842901,-0.291786507303957,0.390937197341739,-0.682547016892379,-1.15080552532614,-0.328304862036758,1,0.001,1.4782492,125,0.048496690383134373,-0.32830486203675724,0.8160241575610199
GDE3,NASDAQ100,window_005,9,60,10,755,123,0.356989890615753,0.355989890615753,0.869047661855382,0.866226868085266,0.269518982159196,2.45709543141565,3.74177816248116,-0.157949872781525,1,0.001,1.4480871,123,0.03471995876245305,-0.15794987278152472,0.32016861270173413
GDE3,NASDAQ100,window_006,9,60,10,753,125,0.223511460172652,0.222511460172652,0.501819751779089,0.499346206054005,0.199776085917395,2.13594227782717,3.75085909194532,-0.0853464387010943,1,0.001,1.3424942,125,0.022183868232615787,-0.08534643870109404,0.7851350045069996
GDE3,NASDAQ100,window_007,9,60,10,752,124,0.36142269355416,0.36042269355416,0.872010694826929,0.869217318037207,0.183735334504896,3.50793784346557,5.65407446610035,-0.069035729618668,1,0.001,1.3626017,124,0.020926544165023486,-0.0690357296186681,0.22388463286513963
GDE3,NASDAQ100,window_008,9,60,10,752,126,0.148572662256198,0.147572662256198,0.319219160482289,0.316923015157777,0.293072138358945,1.0908436405734,1.5944187311064,-0.137800860528399,1,0.001,1.4256701,126,0.041104982970244126,-0.13780086052839902,0.2623290260578738
GDE3,NASDAQ100,window_009,9,59,10,752,122,0.232597082152187,0.231597082152187,0.540273185628123,0.53769312702969,0.375297310383859,1.33630931246111,1.79456519180374,-0.239022629912948,1,0.001,1.4337564,122,0.05224079771792809,-0.23902262991294831,0.4709968248484444
GDE3,NASDAQ100,window_010,9,60,10,750,126,-0.0434991062685132,-0.0444991062685132,-0.0851060402908669,-0.0870180420783299,0.189183101123262,-0.375890316664171,-0.505285825440078,-0.131734110428006,1,0.001,1.417885,126,0.027765968494429614,-0.1317341104280061,0.3797178972098519
GDE3,NASDAQ100,window_011,9,60,10,751,123,0.138321750110404,0.137321750110404,0.303991330257174,0.301645454594371,0.310972292695481,1.00838894805719,1.58854824279565,-0.135248625231023,1,0.001,1.5104762,123,0.042020453146799516,-0.13524862523102288,0.6480817332799873
GDE3,NASDAQ100,window_001,10,60,10,755,124,0.256960561617396,0.255960561617396,0.59164873051834,0.589076404161507,0.394065886861601,1.37576268125783,2.16386574594172,-0.260703775564613,1,0.001,1.4921101,124,0.04848765975504997,-0.26070377556461344,1.0
GDE3,NASDAQ100,window_002,10,59,10,755,126,0.2316974200114,0.2306974200114,0.517078534462738,0.514616139622715,0.265551826728472,1.70257614832749,2.68634539551647,-0.176627049167846,1,0.001,1.4753513,126,0.03379102443073171,-0.17662704916784555,0.3600777665975913
GDE3,NASDAQ100,window_003,10,60,10,756,124,-0.453372930727617,-0.454372930727617,-0.706964192314449,-0.708052616451597,0.541282705291431,-1.99235392883117,-3.52750285540163,-0.466338369625781,1,0.001,1.4910889,124,0.07056329829853904,-0.4663383696257809,0.4985938227897471
GDE3,NASDAQ100,window_004,10,60,10,756,125,-0.13453672827801,-0.13553672827801,-0.252702959123276,-0.254442682333505,0.370271419015907,-0.603391182093449,-1.02138212152927,-0.311543765423476,1,0.001,1.4727218,125,0.04551504412181518,-0.3115437654234744,0.7376683436741139
GDE3,NASDAQ100,window_005,10,60,10,755,123,0.379585967247045,0.378585967247045,0.933368103982919,0.930498010101555,0.284627057992727,2.46037516193908,3.79876196830298,-0.171360733724637,1,0.001,1.4179452,123,0.036315206913009226,-0.17136073372463745,0.3370774280142427
GDE3,NASDAQ100,window_006,10,60,10,753,125,0.222210507464768,0.221210507464768,0.498602188034157,0.496131315567449,0.214650187778739,1.99199248557747,3.53411753619309,-0.0911046521445824,1,0.001,1.4596121,125,0.023771526664033205,-0.09110465214458252,0.8526307127718104
GDE3,NASDAQ100,window_007,10,60,10,752,124,0.34576525391634,0.34476525391634,0.828516664172805,0.825756455758172,0.182256920251069,3.40558262623695,5.69065812734247,-0.068825325504392,1,0.001,1.4145389,124,0.02045585185417606,-0.0688253255043918,0.3062423234265772
GDE3,NASDAQ100,window_008,10,60,10,752,126,0.163498147953283,0.162498147953283,0.35372794029072,0.351401943994814,0.314513875468005,1.11880385974428,1.6652646997889,-0.139529059606199,1,0.001,1.4149647,126,0.043387395535106725,-0.13952905960619932,0.301351331477208
GDE3,NASDAQ100,window_009,10,59,10,752,122,0.221235646928318,0.220235646928318,0.511091329894938,0.508536614975335,0.379064149467783,1.27661174358946,1.67055637053928,-0.248951061584771,1,0.001,1.4348106,122,0.05315847949848416,-0.24895106158477098,0.49298468070550405
GDE3,NASDAQ100,window_010,10,60,10,750,126,-0.0756126386797094,-0.0766126386797094,-0.14550800623131,-0.147355780953951,0.204688845151705,-0.665880385900338,-0.865134683517414,-0.153705315134082,1,0.001,1.3928118,126,0.0319431586990811,-0.1537053151340818,0.459619386503176
GDE3,NASDAQ100,window_011,10,60,10,751,123,0.185180219687169,0.184180219687169,0.416341654812076,0.413894356748381,0.326493480436799,1.22912880568777,1.89406279307339,-0.144732541434963,1,0.001,1.5153667,123,0.04488716940856023,-0.1447325414349625,0.6951444622552203
MOEAD,NASDAQ100,window_001,1,60,10,755,124,0.268345000625895,0.267345000625895,0.621082216610804,0.618485827772987,0.385099571974168,1.44657753722566,2.27975756108195,-0.261736929529254,1,0.001,11.8291166,124,0.047288344424061206,-0.2617369295292534,1.0
MOEAD,NASDAQ100,window_002,1,59,10,755,126,0.232634198265683,0.231634198265683,0.519387066734083,0.516922798337551,0.259626864653526,1.74144487611444,2.65231958270361,-0.179974272025525,1,0.001,11.3886528,126,0.03520176370780846,-0.17997427202552563,0.35550942873610436
MOEAD,NASDAQ100,window_003,1,60,10,756,124,-0.480405236338219,-0.481405236338219,-0.735663322413696,-0.736696178739759,0.551340363279599,-2.13229085205004,-3.7387173016167,-0.48539205387231,1,0.001,11.2489529,124,0.07013848483401244,-0.4853920538723099,0.4389454656055939
MOEAD,NASDAQ100,window_004,1,60,10,756,125,-0.103131860885052,-0.104131860885052,-0.197027171055486,-0.198831088764791,0.382072434133577,-0.386326915934625,-0.689999223899688,-0.309152224570148,1,0.001,11.507725,125,0.04504653943390234,-0.30915222457014735,0.8125693636245763
MOEAD,NASDAQ100,window_005,1,60,10,755,123,0.287616019925668,0.286616019925668,0.678526396791502,0.675856709892321,0.277497979160953,2.00602674572457,3.00287099975807,-0.17887389743911,1,0.001,6.7435909,123,0.036657341103574534,-0.17887389743910975,0.38117274756881514
MOEAD,NASDAQ100,window_006,1,60,10,753,125,0.210911861372233,0.209911861372233,0.47080421958602,0.46835656218427,0.198365829442171,2.04430861036124,3.48531984465043,-0.0833551045457287,1,0.001,6.5596912,125,0.022059068186779402,-0.08335510454572848,0.7813344095991396
MOEAD,NASDAQ100,window_007,1,60,10,752,124,0.337906710566917,0.336906710566917,0.806882520993977,0.804138955260344,0.164970601336427,3.67211451443074,6.12439217716319,-0.0634390967629125,1,0.001,3.6366613,124,0.01845580960083987,-0.06343909676291226,0.3207133347079132
MOEAD,NASDAQ100,window_008,1,60,10,752,126,0.160038135628859,0.159038135628859,0.345688476113279,0.343369399842022,0.305689784104692,1.12318017030273,1.65519487469748,-0.141997376437537,1,0.001,3.7344716,126,0.04258303999451423,-0.14199737643753663,0.3759245198438469
MOEAD,NASDAQ100,window_009,1,59,10,752,122,0.254498932895415,0.253498932895415,0.597341080698284,0.594712123026437,0.37879319167566,1.42360258631378,1.90359521839106,-0.239801950619069,1,0.001,3.7917812,122,0.052502118236001226,-0.23980195061906873,0.5202340490305657
MOEAD,NASDAQ100,window_010,1,60,10,750,126,-0.0788492014695548,-0.0798492014695548,-0.151481206366723,-0.153322507963784,0.197727397046601,-0.731886576302744,-0.965908772165141,-0.151227819238017,1,0.001,3.7867842,126,0.030161493827732925,-0.15122781923801643,0.44022912588142316
MOEAD,NASDAQ100,window_011,1,60,10,751,123,0.124011066050468,0.123011066050468,0.2706261466103,0.268311205366897,0.325390033990431,0.897930642362326,1.43168421071108,-0.152380621608732,1,0.001,3.4353409,123,0.04342800945747753,-0.15238062160873223,0.6447876489392999
MOEAD,NASDAQ100,window_001,2,60,10,755,124,0.249613621567249,0.248613621567249,0.572799272797241,0.570242471416773,0.382832486271779,1.37384053076049,2.13977643273165,-0.253760802834946,1,0.001,11.7569908,124,0.047851763042760107,-0.2537608028349454,1.0
MOEAD,NASDAQ100,window_002,2,59,10,755,126,0.199103421707006,0.198103421707006,0.437849015949451,0.435451809106037,0.278026311097883,1.44534719399507,2.15067597606262,-0.194538113327229,1,0.001,11.0817721,126,0.037648236892822054,-0.1945381133272286,0.39695367381193825
MOEAD,NASDAQ100,window_003,2,60,10,756,124,-0.467409507728838,-0.468409507728838,-0.722053762563776,-0.723113321647356,0.545712431661915,-2.06804397869931,-3.62718729318018,-0.48469438345736,1,0.001,11.46311,124,0.07082669527402385,-0.4846943834573597,0.4271590714813214
MOEAD,NASDAQ100,window_004,2,60,10,756,125,-0.0986246989055701,-0.0996246989055701,-0.188871244877556,-0.190684378632673,0.380594363239603,-0.36245703670039,-0.635254279206081,-0.303510155544781,1,0.001,11.3160326,125,0.0456201194104798,-0.3035101555447802,0.7685701280582432
MOEAD,NASDAQ100,window_005,2,60,10,755,123,0.337813896742357,0.336813896742357,0.815336124042187,0.812557137060944,0.267982144549368,2.3605434012301,3.66938435671568,-0.16520189537693,1,0.001,4.9085551,123,0.033615257331562086,-0.16520189537692953,0.36183020362365514
MOEAD,NASDAQ100,window_006,2,60,10,753,125,0.216896482133235,0.215896482133235,0.485495461974823,0.483035508542022,0.199116938240483,2.0873326487311,3.43246305619308,-0.0904630373227906,1,0.001,4.7460339,125,0.023341449948113855,-0.09046303732279037,0.8399182255305062
MOEAD,NASDAQ100,window_007,2,60,10,752,124,0.38185752545772,0.38085752545772,0.929556985844953,0.926720301857926,0.186390308336613,3.62335409173645,6.25750313610638,-0.0716377045424211,1,0.001,3.5837601,124,0.0208593401614428,-0.0716377045424208,0.32887117903037005
MOEAD,NASDAQ100,window_008,2,60,10,752,126,0.127884517135382,0.126884517135382,0.272123483993713,0.269868714959442,0.270441130496089,1.02437761337828,1.48022580906918,-0.130398761196374,1,0.001,3.5713623,126,0.038398349982318725,-0.13039876119637295,0.20140444251977158
MOEAD,NASDAQ100,window_009,2,59,10,752,122,0.236340308828435,0.235340308828435,0.549950740090248,0.547362328202857,0.374463037787223,1.35519103361596,1.82102039912019,-0.239312915053561,1,0.001,3.5327416,122,0.051447746357123035,-0.23931291505356167,0.4254632100959993
MOEAD,NASDAQ100,window_010,2,60,10,750,126,-0.0803987485747221,-0.0813987485747221,-0.154333538377063,-0.156171740879913,0.211324123833852,-0.68754660037741,-0.896699894306463,-0.162117812900997,1,0.001,4.4689876,126,0.03259806679707387,-0.1621178129009968,0.46521010036039
MOEAD,NASDAQ100,window_011,2,60,10,751,123,0.144683087449099,0.143683087449099,0.3189648696292,0.316605236993088,0.305646196622816,1.0578862214362,1.72322617830438,-0.144055773174883,1,0.001,3.6971408,123,0.04030737516034382,-0.14405577317488327,0.7267187853896128
MOEAD,NASDAQ100,window_001,3,60,10,755,124,0.255869140375158,0.254869140375158,0.588841344322614,0.586271324457001,0.387596479785977,1.38782106780685,2.16881488910451,-0.261139613762067,1,0.001,11.586432,124,0.04808439263723659,-0.26113961376206696,1.0
MOEAD,NASDAQ100,window_002,3,59,10,755,126,0.202539634070693,0.201539634070693,0.446101571510876,0.443697492242735,0.249697292805777,1.60236391297408,2.4547750754608,-0.167294715897526,1,0.001,11.5527813,126,0.03300310036305084,-0.1672947158975261,0.4210287809662335
MOEAD,NASDAQ100,window_003,3,60,10,756,124,-0.454032624409608,-0.455032624409608,-0.707682449767523,-0.708769516758576,0.523307044502583,-2.08401939135351,-3.76145849393124,-0.468098344418994,1,0.001,12.5851881,124,0.06587035761015034,-0.46809834441899356,0.43008317123547646
MOEAD,NASDAQ100,window_004,3,60,10,756,125,-0.165106568326269,-0.166106568326269,-0.304962582719484,-0.30663985410879,0.375571993545642,-0.781990925073362,-1.27142852251794,-0.334519378385913,1,0.001,9.8995805,125,0.04736987376821096,-0.3345193783859133,0.7663499679336206
MOEAD,NASDAQ100,window_005,3,60,10,755,123,0.329544168508443,0.328544168508443,0.792420162187981,0.789659195562215,0.273224529686648,2.27380705300035,3.49239346275723,-0.166039537767722,1,0.001,5.3957421,123,0.03454704005662999,-0.16603953776772307,0.3665963913765374
MOEAD,NASDAQ100,window_006,3,60,10,753,125,0.230504833536013,0.229504833536013,0.519175616556104,0.516687699742371,0.202794430543155,2.16372214754663,3.75917784620551,-0.0810546503063017,1,0.001,4.8445773,125,0.022765762550684694,-0.08105465030630166,0.8451525404741673
MOEAD,NASDAQ100,window_007,3,60,10,752,124,0.340662637283075,0.339662637283075,0.814454546989398,0.811705145162209,0.177565573733755,3.44711177636154,6.32345331684604,-0.0688695378848502,1,0.001,4.4610797,124,0.01884877978856204,-0.06886953788485017,0.26474026477517165
MOEAD,NASDAQ100,window_008,3,60,10,752,126,0.131533425881819,0.130533425881819,0.280367893887847,0.278105827036083,0.293221197356492,0.98842289221171,1.45378650371159,-0.140327273484127,1,0.001,3.8755063,126,0.04115636709835351,-0.14032727348412666,0.22133707058907
MOEAD,NASDAQ100,window_009,3,59,10,752,122,0.211486454014645,0.210486454014645,0.486280012200626,0.483747032247979,0.360126016847206,1.27820859311252,1.70189442781191,-0.231505641191589,1,0.001,3.64982,122,0.05007054200940216,-0.23150564119158845,0.5533465530994257
MOEAD,NASDAQ100,window_010,3,60,10,750,126,-0.0464896596185824,-0.0474896596185824,-0.0908180307857132,-0.092724051466476,0.194160674733387,-0.393535745581468,-0.518255661684889,-0.136247160970492,1,0.001,4.1393162,126,0.029397487520579198,-0.13624716097049283,0.4259082708984038
MOEAD,NASDAQ100,window_011,3,60,10,751,123,0.164532893634063,0.163532893634063,0.366250819835908,0.363848236280673,0.315749496447107,1.14566326126557,1.84448420626756,-0.146151049011594,1,0.001,3.924365,123,0.04209382557303986,-0.14615104901159393,0.6111873054169368
MOEAD,NASDAQ100,window_001,4,60,10,755,124,0.227809237507434,0.226809237507434,0.517528944133023,0.515018200656373,0.367584402205169,1.31804773136438,2.0524477863293,-0.256500936014694,1,0.001,11.3991068,124,0.04639970553526856,-0.2565009360146938,1.0
MOEAD,NASDAQ100,window_002,4,59,10,755,126,0.228242064123708,0.227242064123708,0.508578568082868,0.506123083954621,0.259215210836225,1.71606354220301,2.76806464034263,-0.173625639104646,1,0.001,11.0924624,126,0.032679597191169155,-0.17362563910464723,0.3940009190254979
MOEAD,NASDAQ100,window_003,4,60,10,756,124,-0.451021622469748,-0.452021622469748,-0.704396865569783,-0.705490127334452,0.557901593063321,-1.90123476915865,-3.32219458343141,-0.464502713670794,1,0.001,11.3115604,124,0.07208337236971071,-0.464502713670794,0.4143486224238465
MOEAD,NASDAQ100,window_004,4,60,10,756,125,-0.184976541129192,-0.185976541129192,-0.33790708548802,-0.339543783604358,0.374439700185692,-0.915141932147966,-1.51962009974764,-0.334323816881613,1,0.001,7.4320557,125,0.047320323152263866,-0.3343238168816125,0.7648944227941122
MOEAD,NASDAQ100,window_005,4,60,10,755,123,0.328526215362701,0.327526215362701,0.789609647434648,0.786850898627445,0.272412442068326,2.27407822891079,3.43952143195043,-0.165447169515706,1,0.001,5.7761216,123,0.03504354608099523,-0.16544716951570526,0.40601403355960336
MOEAD,NASDAQ100,window_006,4,60,10,753,125,0.206846135747506,0.205846135747506,0.460865520167987,0.458426215671389,0.206427067224157,1.93932622994703,3.33319561449583,-0.0861096225185329,1,0.001,4.5860818,125,0.0234303865545564,-0.0861096225185326,0.7812526772089424
MOEAD,NASDAQ100,window_007,4,60,10,752,124,0.33161443691865,0.33061443691865,0.789654511175551,0.786924268832203,0.17063454820894,3.49934135115108,6.30800754958682,-0.0665162318794371,1,0.001,3.9544202,124,0.018291290190012913,-0.0665162318794369,0.32940757179230284
MOEAD,NASDAQ100,window_008,4,60,10,752,126,0.136169183902122,0.135169183902122,0.290880414448814,0.28860907608101,0.283879089381725,1.04027347411303,1.53396226031286,-0.131919950271209,1,0.001,3.7303803,126,0.039666737681290455,-0.1319199502712084,0.22999932167409265
MOEAD,NASDAQ100,window_009,4,59,10,752,122,0.244979530496847,0.243979530496847,0.572405545983241,0.569797848703473,0.38167127499099,1.37470318197505,1.79878129007945,-0.24516363180306,1,0.001,3.4600864,122,0.053375625865655495,-0.24516363180305945,0.5203044729541201
MOEAD,NASDAQ100,window_010,4,60,10,750,126,-0.0792620987091278,-0.0802620987091278,-0.15224171712648,-0.154082192929062,0.19068103847081,-0.770805818671639,-1.01656165714285,-0.142985065745235,1,0.001,3.8313845,126,0.02934501405105393,-0.14298506574523506,0.43091873855377893
MOEAD,NASDAQ100,window_011,4,60,10,751,123,0.158358281466546,0.157358281466546,0.351450377854502,0.349061158753948,0.311108620973181,1.12304932122527,1.80171782827008,-0.139856479747606,1,0.001,3.9434199,123,0.042342420933132494,-0.13985647974760695,0.6329361224354132
MOEAD,NASDAQ100,window_001,5,60,10,755,124,0.264572840490614,0.263572840490614,0.611299274582836,0.608710859467463,0.39478296721735,1.4051920789992,2.22539905460119,-0.271062956784976,1,0.001,11.4241424,124,0.04860673931566214,-0.2710629567849765,1.0
MOEAD,NASDAQ100,window_002,5,59,10,755,126,0.227121883499783,0.226121883499783,0.505828116964056,0.503374873197057,0.245165512994996,1.79273344020596,2.80375709950402,-0.165600688953752,1,0.001,11.1594395,126,0.03224514044504679,-0.1656006889537519,0.41449797313032266
MOEAD,NASDAQ100,window_003,5,60,10,756,124,-0.476576025909442,-0.477576025909442,-0.731689305976415,-0.732730028092079,0.570404840938279,-2.01618848933911,-3.58421856526334,-0.48400613347237,1,0.001,11.2213391,124,0.07264479243350068,-0.4840061334723702,0.4940850042741086
MOEAD,NASDAQ100,window_004,5,60,10,756,125,-0.0869523579263091,-0.0879523579263091,-0.167556486586392,-0.169393490849417,0.397612396015949,-0.26638922907588,-0.496010299417623,-0.295858631102948,1,0.001,5.4675186,125,0.045378959366531836,-0.2958586311029475,0.771438173547956
MOEAD,NASDAQ100,window_005,5,60,10,755,123,0.329031072695688,0.328031072695688,0.791003249616929,0.78824340088541,0.263500033088191,2.34489336939353,3.71422795209752,-0.154541871588204,1,0.001,6.6695596,123,0.033266400017094806,-0.15454187158820443,0.39563325190133203
MOEAD,NASDAQ100,window_006,5,60,10,753,125,0.223344699708826,0.222344699708826,0.501407119383331,0.498933916327978,0.209381874587936,2.0457611971101,3.59868305202084,-0.0883671519489238,1,0.001,3.8142349,125,0.023525292408255884,-0.08836715194892353,0.8049433653068461
MOEAD,NASDAQ100,window_007,5,60,10,752,124,0.332310384236953,0.331310384236953,0.791555865514877,0.788824149658042,0.169253143262654,3.53280273260125,6.47916656553933,-0.0703279276110766,1,0.001,4.0433503,124,0.017880582955750974,-0.07032792761107687,0.3749570632044854
MOEAD,NASDAQ100,window_008,5,60,10,752,126,0.132287260569774,0.131287260569774,0.282074440448602,0.279810865927463,0.280303017478792,1.0256749645207,1.48347163421506,-0.130619645442099,1,0.001,3.7101648,126,0.039608812019529614,-0.13061964544209959,0.31291783921189953
