universe,window_id,method,assets,K,train_days,test_days,annual_net_return_mean,annual_net_return_std,annual_volatility_mean,annual_volatility_std,sharpe_mean,sharpe_std,sortino_mean,sortino_std,max_drawdown_mean,max_drawdown_std,cvar95_loss_mean,cvar95_loss_std,rebalance_turnover_mean,rebalance_turnover_std,selected_holdings_mean,selected_holdings_std,average_pf_holdings_mean,average_pf_holdings_std,PF_Size_mean,PF_Size_std,HV_mean,HV_std,IGD_mean,IGD_std,PF_Overlap_mean,PF_Overlap_std,PF_Drift_mean,PF_Drift_std,Diversity_mean,Diversity_std,Runtime_mean,Runtime_std,runs
TAIWAN50,window_010,BayesianConfig_ECMADE_MOO,49,10,725,124,0.8261220581415671,0.09257331414500654,0.16347987759667215,0.009184243464775692,3.7677684029232816,0.1789383722721452,5.959562148437087,0.3423144354504301,-0.051391854464505046,0.004944691782200816,0.02006047333491624,0.0012937041566508881,0.656400694790064,0.06618113892794555,10.0,0.0,9.485538055399633,0.17166792822562968,348.2,31.449430307505843,0.9514482024295388,0.005020140620973365,0.0075647400103286255,0.0032168307379256385,0.9591666666666667,0.03412260030905987,0.03552049531456629,0.0,1.3153783362874458,0.0740009658609689,11.299574579996989,0.24127776230814615,10
TAIWAN50,window_011,BayesianConfig_ECMADE_MOO,49,10,722,116,1.3562426871365605,0.16149668744485926,0.22841368711099594,0.014621125519640616,3.8715806455597717,0.2212034185825834,6.211299257964188,0.41060410220071264,-0.0540536888790793,0.004312557201282709,0.028381860872089305,0.0018438775732774301,0.5599162411279025,0.08592943993383755,10.0,0.0,9.398580205942416,0.4357097158164552,294.9,40.88860205213402,0.9794683207201393,0.01417203122125121,0.016261847720225524,0.011764225026838498,0.9183333333333333,0.05178898305076186,0.05187015208762458,0.0,1.219478197050765,0.12986171007600308,11.186373069998808,0.8930794890823878,10
TAIWAN50,window_001,HandCrafted_ECMADE_MOO,49,10,730,115,0.9410889562422637,0.24515516002486243,0.2734060673541455,0.020501165897014093,2.537773648017086,0.41648172796430116,4.667516359531185,0.8884373499891377,-0.13473441562958444,0.008166648015817126,0.030701460195252273,0.0020330718830483072,1.0,0.0,10.0,0.0,9.333130493303234,0.4652638627583955,297.6,15.88989895779356,1.0732104114333079,0.008547639042525276,0.019221275522453153,0.009659690635276353,0.9158333333333333,0.03389571880173688,0.04357722755056358,0.0,1.149896378039251,0.10814665716028272,4.5732676699932195,0.3152484543162082,10
TAIWAN50,window_002,HandCrafted_ECMADE_MOO,49,10,729,126,0.01589636163682925,0.028023124097756643,0.3450910381962177,0.021291882400935665,0.2244636688428289,0.07536068287898604,0.3344011890392572,0.11413663661105268,-0.27149645359474106,0.015875295606800635,0.045502479764604906,0.0027466982001721784,0.6303880905748903,0.05238491111422579,9.9,0.316227766016838,9.68066796641268,0.13735120219601157,321.0,34.09138046812159,0.990273673745817,0.0059641953499892505,0.006849058917262639,0.001499453373704216,0.975,0.01842569327975221,0.02659257239123623,0.0,1.201333506629201,0.0535028290286777,4.316543659992749,0.2854261575092684,10
TAIWAN50,window_003,HandCrafted_ECMADE_MOO,49,10,728,117,-0.5059944597564497,0.051707540111377334,0.26355418468700303,0.029107975166089994,-2.53740153021678,0.10906892200027588,-3.765114925020279,0.21184354719885362,-0.28510163981688247,0.03301059469436985,0.03874737491271294,0.004124718492620661,0.5988042742923018,0.06924391717013664,10.0,0.0,9.379617409452704,0.5295799855228571,311.2,37.82062929143299,1.0618080270294452,0.007579095900666128,0.010728699881216927,0.004999179911036182,0.9316666666666666,0.0501233047495109,0.047208169519628376,0.0,1.1902888129422113,0.07385804916699043,4.421646829991369,0.3313558737572337,10
TAIWAN50,window_004,HandCrafted_ECMADE_MOO,49,10,730,127,-0.06276348653582232,0.012584644069156102,0.17258318640162296,0.009267838211451168,-0.28029957548656376,0.08943367298965592,-0.4292067280245293,0.1368632519480696,-0.18492289877011336,0.007919296157675143,0.02408489605366189,0.001602440205586282,0.44570127861622655,0.08040185241384222,9.8,0.6324555320336757,9.205177688182012,0.8258085762021619,340.9,32.8851536918004,1.0618155491256427,0.014663501347398977,0.032605764974724324,0.018464980979762687,0.8775000000000001,0.06174544517614233,0.046444715932413484,0.0,1.1384435719378527,0.15162778278466083,4.528006269992329,0.35956630186865024,10
TAIWAN50,window_005,HandCrafted_ECMADE_MOO,49,10,733,112,0.7727527991636347,0.06208672635083582,0.144911052873059,0.005515596283805197,4.036519228332656,0.19793911502478007,7.432454824856521,0.3346182689403515,-0.040326191941851317,0.0018035250220072765,0.015748977204045143,0.0005952971323476822,0.2656110198093452,0.029500824936282994,10.0,0.0,9.566893559483967,0.36313061231111765,340.3,23.343093196918016,1.0114643566799015,0.014671000053724013,0.0198108407752349,0.013663774076781352,0.9125,0.04068282921076891,0.029362639234508554,0.0,1.186578354665225,0.1383429632615358,4.415528759994777,0.2807483765600881,10
TAIWAN50,window_006,HandCrafted_ECMADE_MOO,49,10,729,125,0.39557819129476857,0.03193793897397848,0.2871939492907179,0.023669558194339437,1.3152670409849148,0.09493308516225027,1.8458397245685787,0.12721233338236576,-0.18719270176867941,0.02285673644534095,0.04114244374327769,0.003270200192573259,0.6999326448621,0.04421409317524863,10.0,0.0,9.430294139895015,0.3658132319098992,286.8,25.5899285744303,1.042050327339509,0.010904254172175207,0.01668055685805008,0.013250872697439485,0.9016666666666667,0.043885372573625535,0.037253213288158955,0.0,1.2357927623987954,0.15875288576232532,4.400123950000852,0.34670932397775434,10
TAIWAN50,window_007,HandCrafted_ECMADE_MOO,49,10,727,117,0.5412852282231404,0.07476817708559125,0.14543020490794759,0.006902329793266516,3.057572290761417,0.3235148999363026,5.083676433310165,0.6336060078659321,-0.05079945460923013,0.00390959879482063,0.017607198711700155,0.0009679967407658132,0.580735923834091,0.08387491218905051,9.9,0.3162277660168377,9.536093779743556,0.2790256964821437,249.3,24.36322365095938,1.0424422590459268,0.02169517577745662,0.03979285524171869,0.021513770935141046,0.8408333333333333,0.04802423513699961,0.033810426628516424,0.0,1.0727305666215565,0.18006400952191734,4.021288600016851,0.11988635162168408,10
TAIWAN50,window_008,HandCrafted_ECMADE_MOO,49,10,729,123,-0.0011438164457794602,0.015326607672072268,0.19466503079320613,0.008889804755638376,0.10243221457346705,0.07952644846688443,0.12831679234279358,0.10073151104216523,-0.12172239014433388,0.00686636382254041,0.030414652066788152,0.0018395494434721511,0.3469872742759003,0.07778833952500688,10.0,0.0,9.08582012221618,0.3752264184821649,319.9,33.847533965645944,0.9425210501564829,0.003477367931454706,0.005978493626258531,0.001620222884777208,0.9733333333333333,0.026293687924887222,0.04127882688080756,0.0,1.3617265723711776,0.02992772473091713,4.458783950004727,0.3972079528997677,10
