universe,window_id,method,run,assets,K,train_days,test_days,gross_return,net_return,annual_return,annual_net_return,annual_volatility,sharpe,sortino,max_drawdown,turnover,transaction_cost,Runtime,cvar95_loss,mdd_from_daily_returns,selected_holdings,average_pf_holdings,median_pf_holdings,PF_Size,run_dir,initial_turnover,rebalance_turnover,HV,IGD,PF_Overlap,Diversity,PF_Drift
NASDAQ100,window_004,ExperimentC_StabilityAware_ECMADE_MOO,3,60,10,756,125,-0.1394819947146315,-0.1404819947146315,-0.2612864196547392,-0.2630160376398871,0.3866780657698859,-0.5905075591096264,-1.0207470996615975,-0.338015194175995,1.0,0.001,10.554835599963551,0.0471213238067668,-0.338015194175995,10,9.354515050167224,10.0,299,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_004\ExperimentC_StabilityAware_ECMADE_MOO\run_003,1.0,0.7340470967500412,0.9075258928937865,0.006696929216814576,0.9916666666666667,1.3599506773257002,0.06615760078111906
NASDAQ100,window_005,ExperimentC_StabilityAware_ECMADE_MOO,3,60,10,755,123,0.3574563301494211,0.3564563301494211,0.8703641374746034,0.8675423264295001,0.2788466819511097,2.3875980152392517,3.714654258266836,-0.167788900192375,1.0,0.001,10.405375899979845,0.03548283972381427,-0.16778890019237502,10,9.587548638132295,10.0,257,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_005\ExperimentC_StabilityAware_ECMADE_MOO\run_003,1.0,0.34356653653820435,0.9618367000567866,0.006354750554863594,0.9666666666666667,1.3251393855322584,0.028754485685630698
NASDAQ100,window_006,ExperimentC_StabilityAware_ECMADE_MOO,3,60,10,753,125,0.229667951896946,0.228667951896946,0.5170933843870376,0.5146071873989473,0.2057365705156196,2.1297893445254967,3.8084116408200095,-0.0794683122008258,1.0,0.001,10.849861099966802,0.022831802569285305,-0.07946831220082584,10,8.08125,9.0,320,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_006\ExperimentC_StabilityAware_ECMADE_MOO\run_003,1.0,0.8586278954583699,1.0448979438113872,0.005442435701076041,0.9916666666666667,1.3540436714430242,0.06059743595517288
NASDAQ100,window_007,ExperimentC_StabilityAware_ECMADE_MOO,3,60,10,752,124,0.3911611407255377,0.3901611407255377,0.9560500125673336,0.9531936047181446,0.1802293527963828,3.817623644306917,6.371043764186321,-0.0702286963822784,1.0,0.001,9.953102299943566,0.020502906687322887,-0.07022869638227847,10,9.2109375,10.0,256,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_007\ExperimentC_StabilityAware_ECMADE_MOO\run_003,1.0,0.23767440063285072,1.1341831290578577,0.014289632670506725,0.85,0.8971914080168291,0.04348220865828509
NASDAQ100,window_008,ExperimentC_StabilityAware_ECMADE_MOO,3,60,10,752,126,0.1437094389056674,0.1427094389056674,0.3080712806419166,0.305784861764105,0.2883958152272393,1.0756004730166242,1.5821308533876468,-0.1373828388622761,1.0,0.001,10.81961050000973,0.04059690585133718,-0.1373828388622761,10,8.06857142857143,9.0,350,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_008\ExperimentC_StabilityAware_ECMADE_MOO\run_003,1.0,0.1958064086642237,0.9702803234271826,0.005246015550746628,0.9833333333333333,1.308862752867465,0.021599353174671636
NASDAQ100,window_009,ExperimentC_StabilityAware_ECMADE_MOO,3,59,10,752,122,0.2427104002849947,0.2417104002849947,0.566491556258423,0.5638889252258477,0.3550584220487349,1.441507278897259,1.9365192269561329,-0.2318467640850482,1.0000000000000002,0.001,11.30070640007034,0.04972313108128965,-0.23184676408504823,10,8.738041002277905,9.0,439,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_009\ExperimentC_StabilityAware_ECMADE_MOO\run_003,1.0000000000000002,0.5799675813954999,0.9897853495378091,0.006765415394131835,0.9666666666666667,1.2814707233365292,0.03166379472053167
NASDAQ100,window_010,ExperimentC_StabilityAware_ECMADE_MOO,3,60,10,750,126,-0.1297169242249353,-0.1307169242249353,-0.242607368019493,-0.2443469341710431,0.1986327539496692,-1.2982311714198838,-1.737237355995296,-0.16968364688429,1.0,0.001,10.062873799935916,0.030531560248902828,-0.16968364688428994,9,8.737804878048781,10.0,164,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_010\ExperimentC_StabilityAware_ECMADE_MOO\run_003,1.0,0.5333317268391515,1.0036880256083596,0.012494568606675537,0.9333333333333333,1.298674802574598,0.05378297715128309
NASDAQ100,window_011,ExperimentC_StabilityAware_ECMADE_MOO,3,60,10,751,123,0.0290192762894601,0.0280192762894601,0.0603592897683722,0.0582491870627817,0.2825681282664596,0.3490371808274461,0.5364735613495546,-0.1627955701352436,1.0,0.001,9.894154100096785,0.03931362686906348,-0.1627955701352436,10,8.984615384615385,10.0,195,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_011\ExperimentC_StabilityAware_ECMADE_MOO\run_003,1.0,0.76243215843857,0.9693442592126059,0.008877330442469395,0.9833333333333333,1.3795529173372294,0.04641852927746815
NASDAQ100,window_001,ExperimentC_StabilityAware_ECMADE_MOO,4,60,10,755,124,0.2546793012044137,0.2536793012044137,0.5857836726852759,0.5832161672229554,0.3621480969206175,1.4554035711075035,2.2768909029816315,-0.2461388949520756,1.0000000000000002,0.001,10.602661999990232,0.04514681802621456,-0.24613889495207575,10,9.419230769230769,10.0,260,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_001\ExperimentC_StabilityAware_ECMADE_MOO\run_004,1.0000000000000002,1.0,1.0400158141862164,0.007744562249840977,0.9666666666666667,1.3216689327190443,0.0537902850606591
NASDAQ100,window_002,ExperimentC_StabilityAware_ECMADE_MOO,4,59,10,755,126,0.2144303106918361,0.2134303106918361,0.4748409795270696,0.4724131189056857,0.2508652320646944,1.675385551476618,2.6953109414144096,-0.1845127731588726,1.0000000000000002,0.001,10.554500099970028,0.0318997593333949,-0.1845127731588726,9,9.332247557003257,10.0,307,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_002\ExperimentC_StabilityAware_ECMADE_MOO\run_004,1.0000000000000002,0.3297368695065349,1.0178690309889007,0.007321100365429945,0.9666666666666667,1.3988918877403218,0.0253017077864659
NASDAQ100,window_003,ExperimentC_StabilityAware_ECMADE_MOO,4,60,10,756,124,-0.4679856619312286,-0.4689856619312286,-0.722664482965234,-0.7237228577559647,0.5449553474772217,-2.0736605439327405,-3.747797893552816,-0.4825016606729386,1.0000000000000002,0.001,10.53780520008877,0.06988153579983349,-0.48250166067293865,9,9.717314487632509,10.0,283,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_003\ExperimentC_StabilityAware_ECMADE_MOO\run_004,1.0000000000000002,0.5726280993897321,0.9741441915128655,0.007037138270293863,0.95,1.3405939130248277,0.06758614093270486
NASDAQ100,window_004,ExperimentC_StabilityAware_ECMADE_MOO,4,60,10,756,125,-0.1603959494559482,-0.1613959494559482,-0.2970341256337516,-0.2987210181005987,0.385842634601695,-0.7204542022328403,-1.2134630701911977,-0.322659862465388,1.0,0.001,10.867972199921496,0.0481744584991795,-0.322659862465388,9,9.180064308681672,10.0,311,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_004\ExperimentC_StabilityAware_ECMADE_MOO\run_004,1.0,0.8457549814792966,0.909173570410424,0.00582170092668694,0.9916666666666667,1.3744873188775348,0.06615760078111906
NASDAQ100,window_005,ExperimentC_StabilityAware_ECMADE_MOO,4,60,10,755,123,0.3460597809851615,0.3450597809851615,0.8383344172401799,0.8355374564480536,0.2797331706055591,2.318909780394738,3.653256796896056,-0.1765780689406365,1.0,0.001,10.301210399949923,0.035427914910647465,-0.17657806894063655,10,9.352490421455938,10.0,261,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_005\ExperimentC_StabilityAware_ECMADE_MOO\run_004,1.0,0.34098770575850806,0.9624158811590247,0.006736030098822765,0.975,1.3586380823805737,0.028754485685630698
NASDAQ100,window_006,ExperimentC_StabilityAware_ECMADE_MOO,4,60,10,753,125,0.2267733547697488,0.2257733547697488,0.5099024806574177,0.5074222320390409,0.2156634889237301,2.019275385881924,3.5141814923645303,-0.0908035119790406,1.0,0.001,10.934098200057631,0.024724708227773704,-0.09080351197904069,9,9.41139240506329,10.0,316,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_006\ExperimentC_StabilityAware_ECMADE_MOO\run_004,1.0,0.8355217265113943,1.0404398973551594,0.00791177568002074,0.9666666666666667,1.3440382095337822,0.06059743595517288
NASDAQ100,window_007,ExperimentC_StabilityAware_ECMADE_MOO,4,60,10,752,124,0.3353217581429384,0.3343217581429384,0.7997948719218302,0.7970567798651522,0.1716631182825625,3.5131228568902544,6.179885766604414,-0.0663772618264447,1.0,0.001,10.0843263999559,0.01876069465046853,-0.06637726182644477,9,8.68235294117647,9.0,255,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_007\ExperimentC_StabilityAware_ECMADE_MOO\run_004,1.0,0.34000150144577607,1.1593672569433593,0.006084292896770943,0.9666666666666667,0.8761983755706566,0.04348220865828509
NASDAQ100,window_008,ExperimentC_StabilityAware_ECMADE_MOO,4,60,10,752,126,0.143447574695497,0.142447574695497,0.3074723560770143,0.3051864609276236,0.2881758297322156,1.0743682215327777,1.5876455924150792,-0.1330320774140915,1.0,0.001,10.5187627999112,0.040415952385037854,-0.1330320774140915,10,8.79225352112676,9.0,284,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_008\ExperimentC_StabilityAware_ECMADE_MOO\run_004,1.0,0.3041574320911605,0.9692666768079474,0.006269490087554578,0.9833333333333333,1.3292210779188955,0.021599353174671636
NASDAQ100,window_009,ExperimentC_StabilityAware_ECMADE_MOO,4,59,10,752,122,0.2148632975020696,0.2138632975020696,0.4948499611323627,0.4923094540987209,0.3654610010486421,1.2817486336851458,1.7392792183641903,-0.2312686151586842,1.0,0.001,11.004506099969149,0.05075300812327661,-0.23126861515868424,9,8.183168316831683,9.0,404,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_009\ExperimentC_StabilityAware_ECMADE_MOO\run_004,1.0,0.4207486483344273,0.9886353766468621,0.0055593012467780225,0.9833333333333333,1.342478109445258,0.03166379472053167
NASDAQ100,window_010,ExperimentC_StabilityAware_ECMADE_MOO,4,60,10,750,126,-0.0530053936011492,-0.0540053936011492,-0.1032012154514856,-0.1050942046642833,0.1904480129172428,-0.4760909290058263,-0.642317658094886,-0.1333153192898262,1.0,0.001,10.09865759999957,0.029169316881474585,-0.1333153192898262,9,9.130681818181818,10.0,176,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_010\ExperimentC_StabilityAware_ECMADE_MOO\run_004,1.0,0.46810647627030777,1.0044444969523945,0.01121999253024514,0.9166666666666666,1.2951583371529076,0.05378297715128309
NASDAQ100,window_011,ExperimentC_StabilityAware_ECMADE_MOO,4,60,10,751,123,0.0442620142382965,0.0432620142382965,0.0927894577785817,0.0906465459243368,0.2771461051534029,0.4589987675257376,0.7028565601653882,-0.1491927084159142,1.0,0.001,9.975510499905797,0.03876215357831021,-0.14919270841591437,10,9.407960199004975,10.0,201,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_011\ExperimentC_StabilityAware_ECMADE_MOO\run_004,1.0,0.6208992010078478,0.967357140890187,0.009195111608168991,0.95,1.3622397289773882,0.04641852927746815
NASDAQ100,window_001,ExperimentC_StabilityAware_ECMADE_MOO,5,60,10,755,124,0.2006111331567748,0.1996111331567748,0.449993645840711,0.4475403165060119,0.3744243692377756,1.180306166223559,1.8406943827727655,-0.2586969493427951,1.0,0.001,10.268943900009615,0.04793380712633979,-0.2586969493427951,10,9.393364928909953,10.0,211,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_001\ExperimentC_StabilityAware_ECMADE_MOO\run_005,1.0,1.0,1.0123469966926348,0.04425549124675324,0.8333333333333334,1.0272213215368255,0.0537902850606591
NASDAQ100,window_002,ExperimentC_StabilityAware_ECMADE_MOO,5,59,10,755,126,0.2688761836201077,0.2678761836201077,0.6100467693583291,0.6075100169910892,0.2626951376009981,1.9460164788865184,3.1792880846651794,-0.1699316313881061,1.0,0.001,10.329968100064434,0.03291965973740201,-0.16993163138810607,10,9.74703557312253,10.0,253,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_002\ExperimentC_StabilityAware_ECMADE_MOO\run_005,1.0,0.37549594216324156,0.9938414544271122,0.030333628851691437,0.875,1.0608443708215494,0.0253017077864659
NASDAQ100,window_003,ExperimentC_StabilityAware_ECMADE_MOO,5,60,10,756,124,-0.4563039805477501,-0.4573039805477501,-0.7101485958679898,-0.7112309905470496,0.550117260876184,-1.9691818920746984,-3.4944566531497103,-0.4687771798467597,1.0,0.001,10.5498765000375,0.07061706374766695,-0.4687771798467598,10,9.87012987012987,10.0,231,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_003\ExperimentC_StabilityAware_ECMADE_MOO\run_005,1.0,0.4457195917582372,0.9060697396731704,0.06017047048102695,0.7916666666666666,0.9022362179723157,0.06758614093270486
NASDAQ100,window_004,ExperimentC_StabilityAware_ECMADE_MOO,5,60,10,756,125,-0.1159333632356456,-0.1169333632356456,-0.2199655876485334,-0.2217433334668811,0.3887474498259577,-0.4456376555738168,-0.7654793955780067,-0.3195508567963536,1.0,0.0009999999999999,11.331365199992431,0.04700749356825051,-0.3195508567963534,7,8.97715736040609,10.0,394,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_004\ExperimentC_StabilityAware_ECMADE_MOO\run_005,1.0,0.7721348187702121,0.9129522069182362,0.004206334170983935,0.9916666666666667,1.3558733216562229,0.06615760078111906
NASDAQ100,window_005,ExperimentC_StabilityAware_ECMADE_MOO,5,60,10,755,123,0.3141797329664224,0.3131797329664224,0.750239850641504,0.7475123497244252,0.2663125561555937,2.237415684394798,3.365373340732518,-0.1638112195412659,1.0,0.001,10.64702400006354,0.034312321740030106,-0.16381121954126598,9,8.522522522522523,10.0,333,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_005\ExperimentC_StabilityAware_ECMADE_MOO\run_005,1.0,0.31432822000783167,0.9670088275651586,0.004783789259877451,0.9833333333333333,1.3472054166235192,0.028754485685630698
NASDAQ100,window_006,ExperimentC_StabilityAware_ECMADE_MOO,5,60,10,753,125,0.2274002703405406,0.2264002703405406,0.5114584351032678,0.5089768981983642,0.211991006028099,2.055471727520493,3.773601268352511,-0.0828653462049726,1.0000000000000002,0.001,10.831715399981476,0.02305356140902526,-0.08286534620497266,7,8.577039274924472,9.0,331,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_006\ExperimentC_StabilityAware_ECMADE_MOO\run_005,1.0000000000000002,0.8482530054300708,1.0467553350899375,0.005598032620672712,0.9833333333333333,1.3249104831387726,0.06059743595517288
NASDAQ100,window_007,ExperimentC_StabilityAware_ECMADE_MOO,5,60,10,752,124,0.3211713460164869,0.3201713460164869,0.7612467306310013,0.7585385962159987,0.1723583265437652,3.3737416239668234,6.019276449706485,-0.0657499367381215,1.0,0.001,9.890577199985271,0.01915138905002897,-0.06574993673812157,10,8.973094170403588,10.0,223,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_007\ExperimentC_StabilityAware_ECMADE_MOO\run_005,1.0,0.2736011280945049,1.1627631974980381,0.004030318034222108,0.9833333333333333,0.9612499544928895,0.04348220865828509
NASDAQ100,window_008,ExperimentC_StabilityAware_ECMADE_MOO,5,60,10,752,126,0.1380793356102019,0.1370793356102019,0.2952245741429586,0.292949415471738,0.2860387537768808,1.0475405639242814,1.531200810153167,-0.1336265195881359,1.0,0.001,10.84030379995238,0.040475438849845835,-0.13362651958813587,8,8.154471544715447,8.0,369,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_008\ExperimentC_StabilityAware_ECMADE_MOO\run_005,1.0,0.26704711360376265,0.9690093297177235,0.006518796713805701,0.9583333333333334,1.3858319635214675,0.021599353174671636
NASDAQ100,window_009,ExperimentC_StabilityAware_ECMADE_MOO,5,59,10,752,122,0.2517022552715735,0.2507022552715735,0.5899943458290571,0.587371635287663,0.3611194145854153,1.4645374191407954,1.9616030879643769,-0.2399259051083438,1.0000000000000002,0.001,10.995659900014289,0.05094647216764314,-0.23992590510834388,10,8.590551181102363,9.0,381,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_009\ExperimentC_StabilityAware_ECMADE_MOO\run_005,1.0000000000000002,0.5411997794831106,0.9875632343325925,0.006178944206388542,1.0,1.370476050087095,0.03166379472053167
NASDAQ100,window_010,ExperimentC_StabilityAware_ECMADE_MOO,5,60,10,750,126,-0.0429536397767896,-0.0439536397767896,-0.0840622643835051,-0.0859753571039515,0.202407462085558,-0.3319871624768313,-0.4289720405890603,-0.1634191216966292,1.0,0.001,9.900175699964166,0.030051018724981147,-0.1634191216966292,10,9.826666666666666,10.0,150,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_010\ExperimentC_StabilityAware_ECMADE_MOO\run_005,1.0,0.5738344996725921,0.990846628379576,0.02097463658457372,0.7916666666666666,1.2481273563779214,0.05378297715128309
NASDAQ100,window_011,ExperimentC_StabilityAware_ECMADE_MOO,5,60,10,751,123,0.2198230351374639,0.2188230351374639,0.5024611883738468,0.4999387815975624,0.2969554393422448,1.5207246034914488,2.4102645816920734,-0.1276264536625713,1.0,0.001,9.740143799921498,0.04022064152021316,-0.1276264536625713,10,9.676470588235293,10.0,170,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_011\ExperimentC_StabilityAware_ECMADE_MOO\run_005,1.0,0.6927637685937647,0.9456972395479619,0.01974875740459584,0.7166666666666667,1.2645188686150806,0.04641852927746815
NASDAQ100,window_001,ExperimentC_StabilityAware_ECMADE_MOO,6,60,10,755,124,0.2416884752299286,0.2406884752299286,0.5525942255081773,0.5500541676215112,0.3888760732749888,1.326727984314732,2.0772912677710256,-0.2722380495899272,1.0000000000000002,0.001,11.042224399978297,0.04890736281917659,-0.27223804958992726,10,8.297058823529412,10.0,340,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_001\ExperimentC_StabilityAware_ECMADE_MOO\run_006,1.0000000000000002,1.0,1.0425764240190287,0.0076692409764580385,0.925,1.3032336615279738,0.0537902850606591
NASDAQ100,window_002,ExperimentC_StabilityAware_ECMADE_MOO,6,59,10,755,126,0.2333176694011287,0.2323176694011287,0.5210724736570318,0.5186068383182298,0.2562203370041728,1.766334780819981,2.8604269424409865,-0.1610221190008621,1.0000000000000002,0.001,10.51453839999158,0.03197895521489244,-0.16102211900086216,10,9.123287671232877,10.0,292,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_002\ExperimentC_StabilityAware_ECMADE_MOO\run_006,1.0000000000000002,0.43091740498646086,1.015605062670025,0.012368766590630152,0.9333333333333333,1.2021547866338056,0.0253017077864659
NASDAQ100,window_003,ExperimentC_StabilityAware_ECMADE_MOO,6,60,10,756,124,-0.4477369594915446,-0.4487369594915446,-0.7007913893251614,-0.701891410139079,0.556176008375333,-1.8847055886712205,-3.2836420221829075,-0.4674238904713019,1.0,0.001,10.74604040000122,0.07180819316019695,-0.46742389047130195,10,9.82716049382716,10.0,243,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_003\ExperimentC_StabilityAware_ECMADE_MOO\run_006,1.0,0.4620081556835177,0.9397034228214965,0.032179397854060585,0.8416666666666667,1.0734176969842257,0.06758614093270486
NASDAQ100,window_004,ExperimentC_StabilityAware_ECMADE_MOO,6,60,10,756,125,-0.1363252878671319,-0.1373252878671319,-0.2558131166979328,-0.2575491850340485,0.3793238831906097,-0.5900376924730856,-1.0321487278388506,-0.3443521096748739,1.0,0.001,10.352017900091596,0.04641650727100073,-0.34435210967487395,9,9.696629213483146,10.0,267,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_004\ExperimentC_StabilityAware_ECMADE_MOO\run_006,1.0,0.7478480238217617,0.888485337838247,0.018342524689499054,0.8916666666666667,1.1651532228342927,0.06615760078111906
NASDAQ100,window_005,ExperimentC_StabilityAware_ECMADE_MOO,6,60,10,755,123,0.3840954505359044,0.3830954505359044,0.9463378601924046,0.9434579227839086,0.2682257264956627,2.6200059880633693,4.212004147787924,-0.145366979633009,1.0,0.001,10.6960826999275,0.03325151379506165,-0.1453669796330087,10,9.18007662835249,10.0,261,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_005\ExperimentC_StabilityAware_ECMADE_MOO\run_006,1.0,0.3090374901064538,0.9618058871300584,0.007782586714248699,0.9916666666666667,1.3682334891464316,0.028754485685630698
NASDAQ100,window_006,ExperimentC_StabilityAware_ECMADE_MOO,6,60,10,753,125,0.2223107744383434,0.2213107744383434,0.4988500482836124,0.4963789697852638,0.1998128455849996,2.126303571329471,3.809466888137969,-0.0755403875309211,1.0,0.001,10.214693999965675,0.022202506639945767,-0.07554038753092118,10,9.311538461538461,10.0,260,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_006\ExperimentC_StabilityAware_ECMADE_MOO\run_006,1.0,0.8491014777720874,1.034168735595269,0.01063927595737086,0.8833333333333333,1.3275443217842235,0.06059743595517288
NASDAQ100,window_007,ExperimentC_StabilityAware_ECMADE_MOO,6,60,10,752,124,0.383322042113841,0.382322042113841,0.9337151823595208,0.93087539384949,0.1864325080904857,3.634989946522978,5.938251204842915,-0.0700547112591262,1.0,0.0009999999999999,10.362679100013338,0.021413959370883424,-0.07005471125912621,9,7.904290429042904,8.0,303,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_007\ExperimentC_StabilityAware_ECMADE_MOO\run_006,1.0,0.2007354584474129,1.1640859417562566,0.003443560830537747,1.0,1.0075057372906022,0.04348220865828509
NASDAQ100,window_008,ExperimentC_StabilityAware_ECMADE_MOO,6,60,10,752,126,0.1444132738292405,0.1434132738292405,0.3096817413165602,0.3073939147689015,0.2836135372835941,1.0934329542266312,1.5741123342739112,-0.1386961631151623,1.0,0.001,10.384896000032311,0.04048769476385744,-0.13869616311516242,10,8.806691449814126,9.0,269,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_008\ExperimentC_StabilityAware_ECMADE_MOO\run_006,1.0,0.20839106296593965,0.968424066036763,0.006118333960387417,0.975,1.3003675168227746,0.021599353174671636
NASDAQ100,window_009,ExperimentC_StabilityAware_ECMADE_MOO,6,59,10,752,122,0.2192137990379905,0.2182137990379905,0.5059283884721912,0.5033781820229641,0.3447035503957417,1.3598920853350054,1.7728265681821702,-0.2313401215724904,1.0,0.0009999999999999,10.61527790001128,0.04853239836720052,-0.2313401215724904,10,8.345132743362832,9.0,339,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_009\ExperimentC_StabilityAware_ECMADE_MOO\run_006,1.0,0.5084138329910746,0.9900905226147485,0.004614095823508356,0.9666666666666667,1.3486205566320804,0.03166379472053167
NASDAQ100,window_010,ExperimentC_StabilityAware_ECMADE_MOO,6,60,10,750,126,-0.1005464914253546,-0.1015464914253546,-0.1909833859127604,-0.1927812929299096,0.1764284166735658,-1.1120165560735067,-1.4787298743679615,-0.1536241762483722,1.0,0.001,9.835515499929896,0.026783470747902962,-0.1536241762483722,9,9.2,10.0,150,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_010\ExperimentC_StabilityAware_ECMADE_MOO\run_006,1.0,0.5489942993544585,0.9973849425277439,0.014899242734467098,0.85,1.3114492315975144,0.05378297715128309
NASDAQ100,window_011,ExperimentC_StabilityAware_ECMADE_MOO,6,60,10,751,123,0.0904713540718744,0.0894713540718744,0.1941623237629377,0.1919198072978369,0.3020838448588237,0.7387431924867882,1.1770400400529024,-0.1569545144052135,1.0,0.001,9.8140948000364,0.04035692494032793,-0.15695451440521357,10,8.930232558139535,10.0,172,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_011\ExperimentC_StabilityAware_ECMADE_MOO\run_006,1.0,0.6833956271214989,0.9730051020861564,0.00713610451809492,0.9916666666666667,1.3921767864258885,0.04641852927746815
NASDAQ100,window_001,ExperimentC_StabilityAware_ECMADE_MOO,7,60,10,755,124,0.2282274570522564,0.2272274570522564,0.5185796123916644,0.5160679857469928,0.3603158318581646,1.3404639016331663,2.0595437226210884,-0.2320026994182783,1.0000000000000002,0.001,10.397009100066498,0.04546656238834881,-0.23200269941827834,10,9.508771929824562,10.0,285,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_001\ExperimentC_StabilityAware_ECMADE_MOO\run_007,1.0000000000000002,1.0,1.032753622220105,0.02213076746192878,0.8666666666666667,1.0868165546200066,0.0537902850606591
NASDAQ100,window_002,ExperimentC_StabilityAware_ECMADE_MOO,7,59,10,755,126,0.243097415124682,0.242097415124682,0.5452911834896661,0.5428059886594165,0.2508968358241953,1.8615855106556125,2.999295011872595,-0.1652843389924413,1.0,0.001,10.442435399978422,0.03137081375865409,-0.16528433899244133,9,9.022292993630574,10.0,314,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_002\ExperimentC_StabilityAware_ECMADE_MOO\run_007,1.0,0.4282901661067146,1.0096794473041362,0.02001208236795694,0.925,1.1135817595088855,0.0253017077864659
NASDAQ100,window_003,ExperimentC_StabilityAware_ECMADE_MOO,7,60,10,756,124,-0.4608293057080833,-0.4618293057080833,-0.71503037778221,-0.7161034654846447,0.5400841212416524,-2.0472507651788963,-3.627144075044667,-0.475628248164477,1.0000000000000002,0.001,10.881725599989297,0.06971116593133622,-0.475628248164477,10,9.941780821917808,10.0,292,p0_lite_outputs\p1_rolling_window_market_validation_20260719\raw_configured_ecmade\NASDAQ100\window_003\ExperimentC_StabilityAware_ECMADE_MOO\run_007,1.0000000000000002,0.3976787496500104,0.922789378738417,0.04671254607722439,0.75,0.936137688694554,0.06758614093270486
