split,instance,K,method,run,PF_Size,Runtime,PF_Feasible_Rate,Population_Feasible_Rate,PF_Mean_Violation,PF_Max_Violation,Population_Mean_Violation,Population_Max_Violation,theta_id,N,maxFE,rng_policy,seed_policy,run_dir,HV,IGD,PF_Overlap,Diversity
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,9,100,1.9954963,1,1,4.252154184314349e-16,2.220446049250313e-15,4.252154184314349e-16,2.220446049250313e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_009,1.1179913722205226,0.006026176738148648,0.975,0.8490935726849769
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,10,100,2.0315557,1,1,4.507505479978135e-16,1.3322676295501878e-15,4.507505479978135e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_010,1.1129981628053822,0.012958212971385918,0.9416666666666667,1.049353861277035
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,11,100,1.8238914,1,1,4.496403249731884e-16,1.6653345369377348e-15,4.496403249731884e-16,1.6653345369377348e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_011,1.080869154926478,0.017138275519123333,0.85,0.7535154865397563
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,12,100,2.0419119,1,1,3.896882816434299e-16,1.5543122344752194e-15,3.896882816434299e-16,1.5543122344752194e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_012,1.106494772501487,0.009178924318163497,0.95,0.9051947750518476
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,13,100,1.8613833,1,1,4.063416270128073e-16,1.3322676295501878e-15,4.063416270128073e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_013,1.1084174048902031,0.009512737142914325,0.9583333333333334,0.9463822593331948
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,14,100,2.0465317,1,1,4.285460875053104e-16,1.5543122344752194e-15,4.285460875053104e-16,1.5543122344752194e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_014,1.1126008650881072,0.01428255981907105,0.9666666666666667,0.9626582879423383
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,15,100,2.1960769,1,1,3.8746783559417966e-16,1.7763568394002505e-15,3.8746783559417966e-16,1.7763568394002505e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_015,1.099272926429527,0.010716256616654795,0.9166666666666666,0.885684553752985
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,16,100,1.6620662,1,1,4.496403249731884e-16,1.7763568394002505e-15,4.496403249731884e-16,1.7763568394002505e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_016,1.114227914249447,0.011311930574604659,0.9916666666666667,1.0569395495040168
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,17,100,1.8955142,1,1,4.585221091701896e-16,1.5543122344752194e-15,4.585221091701896e-16,1.5543122344752194e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_017,1.0948691509844206,0.011562870525440154,0.875,0.7851855459134377
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,18,100,1.8808345,1,1,4.340972026284362e-16,1.7763568394002505e-15,4.340972026284362e-16,1.7763568394002505e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_018,1.1164292014028994,0.009370204732639874,0.9916666666666667,0.8831931454423085
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,19,100,1.8987409,1,1,3.9634961979118087e-16,1.3322676295501878e-15,3.9634961979118087e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_019,1.100747961907952,0.010569075441599724,0.9083333333333333,0.8748273595048967
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,20,100,2.1042509,1,1,3.9968028886505636e-16,1.7763568394002505e-15,3.9968028886505636e-16,1.7763568394002505e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_020,1.0588165304866601,0.025285990068573485,0.7583333333333333,0.6812699118267839
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,21,100,1.7680427,1,1,3.8635761256955447e-16,1.2212453270876722e-15,3.8635761256955447e-16,1.2212453270876722e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_021,1.116451910199704,0.010445490607542006,0.975,1.01131671705338
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,22,100,1.8390087,1,1,3.752553823233029e-16,1.3322676295501878e-15,3.752553823233029e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_022,1.1232333759478481,0.005367379796864928,0.9916666666666667,0.9470168060837584
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,23,100,1.9937166,1,1,4.474198789239381e-16,1.7763568394002505e-15,4.474198789239381e-16,1.7763568394002505e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_023,0.9671689184281828,0.11654492745958071,0.08333333333333333,1.1987297373210504
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,24,100,1.9209962,1,1,3.8746783559417966e-16,1.3322676295501878e-15,3.8746783559417966e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_024,1.1042508796608153,0.014069090064408983,0.625,0.9101582239893093
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,25,100,2.1640656,1,1,4.418687638008123e-16,1.6653345369377348e-15,4.418687638008123e-16,1.6653345369377348e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_025,1.1133898980088204,0.011484396436734375,0.9666666666666667,0.8042591842187998
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,26,100,1.8036861,1,1,3.8746783559417966e-16,2.220446049250313e-15,3.8746783559417966e-16,2.220446049250313e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_026,1.075550943523605,0.01964625807561367,0.7916666666666666,0.7409361883660901
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,27,100,2.1087762,1,1,4.585221091701896e-16,1.6653345369377348e-15,4.585221091701896e-16,1.6653345369377348e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_027,1.123344669481059,0.0047984700464084595,0.9916666666666667,0.8753488352820133
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,28,100,1.9826693,1,1,4.718447854656915e-16,1.4432899320127037e-15,4.718447854656915e-16,1.4432899320127037e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_028,1.0944799462375532,0.01227272201602242,0.9083333333333333,0.8500498229860987
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,29,100,1.9843328,1,1,4.54081217071689e-16,1.887379141862766e-15,4.54081217071689e-16,1.887379141862766e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_029,1.0903305589859864,0.013795658576403995,0.8916666666666667,0.9274277889374221
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,HandCrafted_ECMADE_MOO,30,100,1.9657423,1,1,4.1744385725905884e-16,1.7763568394002505e-15,4.1744385725905884e-16,1.7763568394002505e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697\K_10\ECMADE_MOO\run_030,1.119670847661616,0.009655187327594007,0.975,0.821362405222879
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,1,100,2.1312621,1,1,3.9968028886505636e-16,1.3322676295501878e-15,3.9968028886505636e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_001,0.8799590482521901,0.068791829008839,0.025,1.0455996826623677
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,2,100,1.9848115,1,1,3.752553823233029e-16,1.1102230246251563e-15,3.752553823233029e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_002,0.9866494415432189,0.013467776600688052,0.8083333333333333,1.1580043602210701
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,3,100,2.2796132,1,1,3.541611448554249e-16,9.992007221626409e-16,3.541611448554249e-16,9.992007221626409e-16,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_003,0.9905011836135368,0.01157874392988777,0.9166666666666666,1.074317480791863
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,4,100,1.8797316,1,1,4.11892742135933e-16,1.5543122344752194e-15,4.11892742135933e-16,1.5543122344752194e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_004,0.9955871289661469,0.00856761196133034,0.9583333333333334,1.105824084027422
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,5,100,2.2597743,1,1,3.708144902248023e-16,1.3322676295501878e-15,3.708144902248023e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_005,1.0039790147683096,0.008193199960570375,0.9833333333333333,1.2015311146407694
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,6,100,1.9137206,1,1,4.529709940470639e-16,1.5543122344752194e-15,4.529709940470639e-16,1.5543122344752194e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_006,1.006843371538621,0.007727610085905739,0.9583333333333334,1.1835234923719615
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,7,100,2.0993369,1,1,3.641531520770513e-16,1.3322676295501878e-15,3.641531520770513e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_007,0.964692007638593,0.018266471345469,0.725,1.1147681955028472
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,8,100,2.2474303,1,1,3.719247132494274e-16,1.3322676295501878e-15,3.719247132494274e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_008,0.9866315417694501,0.013794519817995355,0.8916666666666667,1.0736690942095408
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,9,100,2.3441675,1,1,3.896882816434299e-16,1.3322676295501878e-15,3.896882816434299e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_009,0.9884497208383266,0.01732405834631551,0.8666666666666667,0.928006641002318
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,10,100,1.6858849,1,1,3.8524738954492924e-16,1.5543122344752194e-15,3.8524738954492924e-16,1.5543122344752194e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_010,1.004871111968621,0.008972960950877766,0.9583333333333334,1.230861585488091
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,11,100,2.1225872,1,1,3.930189507173054e-16,1.1102230246251563e-15,3.930189507173054e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_011,0.9923176690335188,0.01385898024908255,0.7416666666666667,1.1773452508650322
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,12,100,1.6934578,1,1,3.8524738954492924e-16,1.3322676295501878e-15,3.8524738954492924e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_012,1.0001830697663376,0.017927895336233225,0.725,1.1071266656843344
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,13,100,1.8038513,1,1,3.9857006584043123e-16,1.5543122344752194e-15,3.9857006584043123e-16,1.5543122344752194e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_013,0.9871415115778182,0.012946101544056036,0.775,1.1297003328583306
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,14,100,2.102527,1,1,3.563815909046752e-16,1.3322676295501878e-15,3.563815909046752e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_014,0.9991060638999048,0.011164583899471663,0.925,1.1400174535669756
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,15,100,1.762343,1,1,4.085620730620576e-16,1.2212453270876722e-15,4.085620730620576e-16,1.2212453270876722e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_015,0.9865521534870872,0.012748653132567875,0.8,1.156780823807324
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,16,100,1.8432907,1,1,3.7303493627405263e-16,1.1102230246251563e-15,3.7303493627405263e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_016,0.9973410346656798,0.00966761060663818,0.95,1.1315649628736024
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,17,100,2.040439,1,1,4.063416270128073e-16,1.6653345369377348e-15,4.063416270128073e-16,1.6653345369377348e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_017,0.9913692733277756,0.011102391779327482,0.9416666666666667,1.08929215619212
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,18,100,1.6146556,1,1,4.0190073491430673e-16,1.4432899320127037e-15,4.0190073491430673e-16,1.4432899320127037e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_018,0.9958875589826487,0.012842899326589639,0.925,1.033423557857589
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,19,100,1.9673324,1,1,4.1411318818518344e-16,1.4432899320127037e-15,4.1411318818518344e-16,1.4432899320127037e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_019,0.995390392903091,0.010929575594767673,0.925,1.100494368270034
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,20,100,2.0353211,1,1,3.0753177782116836e-16,1.1102230246251563e-15,3.0753177782116836e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_020,0.9775163498153205,0.02545802594146857,0.5083333333333333,1.2141902056113756
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,21,100,1.7999094,1,1,3.741451592986777e-16,1.1102230246251563e-15,3.741451592986777e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_021,1.0041663191681762,0.015539167528396744,0.9166666666666666,1.1055668714363498
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,22,100,2.0026417,1,1,4.3298697960381104e-16,1.7763568394002505e-15,4.3298697960381104e-16,1.7763568394002505e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_022,1.0081440398917578,0.006176298163843463,0.9583333333333334,1.182553434733323
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,23,100,2.0687337,1,1,4.1855408028368397e-16,1.1102230246251563e-15,4.1855408028368397e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_023,0.9782569165575482,0.014638867988057403,0.7916666666666666,1.1066029705579536
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,24,100,1.973071,1,1,3.907985046680551e-16,1.2212453270876722e-15,3.907985046680551e-16,1.2212453270876722e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_024,0.9962443146093045,0.008849873231518446,0.9583333333333334,1.1149479411397218
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,25,100,1.7783992,1,1,3.8191672047105375e-16,1.1102230246251563e-15,3.8191672047105375e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_025,1.0084460936544826,0.0071287635918771,0.975,1.2325663952262984
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,26,100,1.7370293,1,1,3.9968028886505636e-16,1.3322676295501878e-15,3.9968028886505636e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_026,1.0103831786821968,0.009639598532679889,0.9333333333333333,1.1017971337634647
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,27,100,1.9927642,1,1,3.9523939676655564e-16,1.1102230246251563e-15,3.9523939676655564e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_027,1.0072733848122086,0.011445876918628391,0.9333333333333333,1.108282777329268
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,28,100,1.7489544,1,1,3.9634961979118087e-16,1.7763568394002505e-15,3.9634961979118087e-16,1.7763568394002505e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_028,1.0102175812444423,0.005926114613703803,0.9833333333333333,1.1861553117009713
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,29,100,2.5600388,1,1,4.218847493575594e-16,1.1102230246251563e-15,4.218847493575594e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_029,0.9160479895727673,0.04589664317915642,0.30833333333333335,1.0874896300985641
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,HandCrafted_ECMADE_MOO,30,100,2.0155339,1,1,3.9634961979118087e-16,1.3322676295501878e-15,3.9634961979118087e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k10_high_corr_normal_low_vol_r03_s20260698\K_10\ECMADE_MOO\run_030,1.0100361366258328,0.006454087887633409,0.9666666666666667,1.2442974602153738
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,1,100,2.6643822,1,1,3.363975764614224e-16,9.992007221626409e-16,3.363975764614224e-16,9.992007221626409e-16,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_001,1.084159205717434,0.007653713378265856,1.0,0.971981778799046
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,2,100,3.2754448,1,1,3.4083846855992304e-16,1.1102230246251563e-15,3.4083846855992304e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_002,1.083287729461814,0.007678794626453444,1.0,0.9738621424911079
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,3,100,3.6068046,1,1,3.5749181392930043e-16,1.1102230246251563e-15,3.5749181392930043e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_003,1.0878052536278826,0.0063727356804040135,1.0,0.9543731954459522
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,4,100,2.9974686,1,1,3.907985046680551e-16,1.3322676295501878e-15,3.907985046680551e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_004,1.083427988162887,0.005207734311961026,1.0,0.9347897699607732
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,5,100,3.1271803,1,1,4.04121180963557e-16,1.3322676295501878e-15,4.04121180963557e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_005,1.0825003322466655,0.005756109484994095,1.0,0.9405288736758968
