split,instance,K,method,runs,theta_ids,N,maxFE,rng_policy,seed_policy,PF_Drift,HV,IGD,PF_Overlap,Diversity,Runtime,PF_Size,PF_Feasible_Rate,Population_Feasible_Rate,PF_Mean_Violation,PF_Max_Violation,Population_Mean_Violation,Population_Max_Violation
test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.05498797660093906,0.8245521589071728,0.08869683389055633,0.4336569579288026,0.6014070357896547,3.3877593933333334,73.96666666666667,1.0,1.0,2.7549649772540155e-16,1.0103029524088924e-15,2.759644364876597e-16,1.0325074129013957e-15
test,syn_n500_k20_pathological_cov_mixed_low_vol_r01_s20260806,100,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.12527240107777707,0.9605459522248909,0.2077648616606455,0.03518518518518519,0.19885131370331782,3.2008086000000002,17.533333333333335,1.0,1.0,3.8477586846035573e-16,8.622732157922049e-16,3.5538239018251267e-16,1.239749044164758e-15
test,syn_n500_k30_cluster_corr_skewed_high_vol_r01_s20260817,150,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.05825262485108143,0.7788063171900456,0.10841682333299554,0.3991111111111111,0.5234930467804795,3.0413053166666666,63.9,1.0,1.0,2.87191155433838e-16,9.954999787472237e-16,2.9017529120286174e-16,1.0695148470555674e-15
test,syn_n500_k30_pathological_cov_normal_extreme_events_r02_s20260818,150,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.14257602248742748,0.8123064673750153,0.2581574483201263,0.025641025641025644,0.261718972864697,2.932667776666667,16.166666666666668,1.0,1.0,4.1302893555659114e-16,9.62193288008469e-16,3.9705276104011015e-16,1.3692750637043598e-15
test,syn_n50_k05_high_corr_mixed_high_vol_r02_s20260637,3,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.024293249547545415,0.9918446531282151,0.006724079566136461,0.9722222222222222,1.2937164330979896,6.480319233333333,100.0,1.0,1.0,2.3092638912203257e-16,1.1065222812097392e-15,2.3092638912203257e-16,1.1065222812097392e-15
test,syn_n50_k05_pathological_cov_mixed_low_vol_r01_s20260638,3,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.035249721827598994,1.1082296064197819,0.011179186465000188,0.9216666666666666,1.254945123624922,6.386427153333333,100.0,1.0,1.0,1.7974510768681282e-16,1.0362081563168128e-15,1.7974510768681282e-16,1.0362081563168128e-15
test,syn_n50_k10_cluster_corr_skewed_high_vol_r01_s20260649,5,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.02400305004852454,1.1187187928708595,0.005047381265830702,0.9802777777777779,1.0338571261778982,3.534234983333334,100.0,1.0,1.0,3.4069043882330627e-16,1.2915594519805987e-15,3.4069043882330627e-16,1.2915594519805987e-15
test,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.02923497475724622,1.1757134024888225,0.00781251293617944,0.9422222222222222,0.891206182618178,3.3781892700000005,100.0,1.0,1.0,3.5745480649514626e-16,1.3285668861347707e-15,3.5745480649514626e-16,1.3285668861347707e-15
test,syn_n50_k20_cluster_corr_skewed_high_vol_r01_s20260662,10,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.11249678675538606,1.0435594671414272,0.032367096059397055,0.7324999999999999,1.2128036491404584,1.9595862666666666,99.83333333333333,1.0,1.0,4.149292994962675e-16,1.5987211554602255e-15,4.1518640377565435e-16,1.6135241291218942e-15
test,syn_n50_k20_pathological_cov_normal_extreme_events_r02_s20260661,10,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.02980546550607598,0.8726239862479784,0.0076556079588085075,0.9838888888888888,1.380744039474051,2.369386923333333,100.0,1.0,1.0,3.204473723409744e-16,9.547918011776346e-16,3.204473723409744e-16,9.547918011776346e-16
test,syn_n50_k30_cluster_corr_heavy_tail_low_vol_r02_s20260673,15,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.06669839597840442,0.9831709859588017,0.03309958247554916,0.6311111111111111,1.1249332053889305,2.185538643333333,99.56666666666666,1.0,1.0,4.1849127978936185e-16,1.4691951359206237e-15,4.1844305798122156e-16,1.4691951359206237e-15
test,syn_n50_k30_low_corr_heavy_tail_high_vol_r03_s20260674,15,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.04180650000602922,1.000787151573112,0.030104080863429312,0.8152777777777778,0.8049146084570451,2.2702110199999996,99.2,1.0,1.0,4.0506118253214244e-16,1.2878587085651815e-15,4.0508337425156536e-16,1.2878587085651815e-15
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,RandomConfig_ECMADE_MOO,30,theta_07,100.0,10000.0,"rng(run,'mcg16807')",run index,0.0265630216784586,1.0402244482532257,0.01746664898303708,0.8308333333333334,1.1940602270952867,6.919925763333334,100.0,1.0,1.0,1.9428902930940238e-17,2.2204460492503104e-16,1.9428902930940238e-17,2.2204460492503104e-16
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,RandomConfig_ECMADE_MOO,30,theta_21,100.0,10000.0,"rng(run,'mcg16807')",run index,0.038662310280482996,0.9806893717768941,0.035599995873327954,0.7236111111111111,1.2989096823313775,7.744574086666668,100.0,1.0,1.0,1.713444201338158e-17,2.1464311809419669e-16,1.713444201338158e-17,2.1464311809419669e-16
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,RandomConfig_ECMADE_MOO,30,theta_23,100.0,10000.0,"rng(run,'mcg16807')",run index,0.04820558869020318,1.0902302645321507,0.020748836861744637,0.8374999999999999,0.9179849133955529,5.044003103333333,100.0,1.0,1.0,5.6621374255883e-17,3.293661639721298e-16,5.6621374255883e-17,3.293661639721298e-16
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,RandomConfig_ECMADE_MOO,30,theta_10,100.0,10000.0,"rng(run,'mcg16807')",run index,0.036104147279074676,0.9820024127439935,0.01926099871270358,0.7624999999999998,1.07191320905201,5.256971263333333,100.0,1.0,1.0,6.294964549624638e-17,3.441691376337986e-16,6.294964549624638e-17,3.441691376337986e-16
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,RandomConfig_ECMADE_MOO,30,theta_05,100.0,10000.0,"rng(run,'mcg16807')",run index,0.038097462712986606,1.0587175595743339,0.019622541212519738,0.9241666666666668,0.9693099568820787,4.926442280000001,100.0,1.0,1.0,8.093525849517395e-17,4.0338103228047364e-16,8.093525849517395e-17,4.0338103228047364e-16
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,RandomConfig_ECMADE_MOO,30,theta_06,100.0,10000.0,"rng(run,'mcg16807')",run index,0.039159580156397214,1.1826997333331042,0.019080698288059698,0.9208333333333333,0.5442418885945682,4.05252204,87.13333333333334,1.0,1.0,1.0800942953277711e-16,4.847973874196518e-16,1.0761761852033181e-16,5.033011044967377e-16
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,RandomConfig_ECMADE_MOO,30,theta_20,100.0,10000.0,"rng(run,'mcg16807')",run index,0.15191603460850045,0.9739876747162645,0.07134515720644546,0.5075000000000001,0.9932146113738001,3.7138911833333332,90.7,1.0,1.0,1.1730879292110894e-16,5.625129991434127e-16,1.1642538784902472e-16,5.662137425588299e-16
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,RandomConfig_ECMADE_MOO,30,theta_10,100.0,10000.0,"rng(run,'mcg16807')",run index,0.0716135807816955,0.9561036516747489,0.04355292781680079,0.7208333333333332,0.8076280208527529,4.15562498,71.26666666666667,1.0,1.0,9.252648069126098e-17,4.440892098500628e-16,9.13343474924962e-17,4.588921835117316e-16
test,syn_n200_k05_cluster_corr_skewed_high_vol_r01_s20260734,10,RandomConfig_ECMADE_MOO,30,theta_16,100.0,10000.0,"rng(run,'mcg16807')",run index,0.10467976624356826,1.0146222165844512,0.11844210993050797,0.3541666666666667,0.8708440495522716,4.3002303133333335,96.26666666666667,1.0,1.0,4.4818088389262714e-17,2.4054832200211704e-16,4.4667973024085445e-17,2.442490654175342e-16
test,syn_n200_k05_pathological_cov_normal_extreme_events_r02_s20260733,10,RandomConfig_ECMADE_MOO,30,theta_14,100.0,10000.0,"rng(run,'mcg16807')",run index,0.052970594906197384,1.184760186970623,0.018324279123592493,0.7852777777777777,0.09975656067661344,4.383136713333334,96.76666666666667,1.0,1.0,3.5070711766770216e-17,2.1094237467877966e-16,3.4231876592608995e-17,2.18343861509614e-16
test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,RandomConfig_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.055070437788824006,1.029018567210457,0.022576206075618655,0.6563888888888889,1.0211013809716571,4.231949036666666,98.5,1.0,1.0,1.229763276760868e-16,5.07001847912155e-16,1.2304971856262145e-16,5.07001847912155e-16
test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,RandomConfig_ECMADE_MOO,30,theta_21,100.0,10000.0,"rng(run,'mcg16807')",run index,0.07925628805448462,1.182215163216989,0.04291579033764124,0.6549999999999999,0.44252656004930657,3.4173726700000002,48.63333333333333,1.0,1.0,9.992329783974304e-17,4.1818400594214244e-16,9.788466333778459e-17,4.699944137579831e-16
test,syn_n200_k20_high_corr_heavy_tail_extreme_events_r01_s20260758,40,RandomConfig_ECMADE_MOO,30,theta_16,100.0,10000.0,"rng(run,'mcg16807')",run index,0.16675288566270782,0.98254396998009,0.11286350635253704,0.20916666666666664,0.8340961385467285,3.8436037499999998,44.166666666666664,1.0,1.0,9.850361913943368e-17,3.885780586188049e-16,9.929094583564316e-17,4.551914400963144e-16
test,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,RandomConfig_ECMADE_MOO,30,theta_15,100.0,10000.0,"rng(run,'mcg16807')",run index,0.07032159717077567,0.8114556237113548,0.10535364921994302,0.48250000000000004,0.5272466288525879,4.141815056666667,79.93333333333334,1.0,1.0,1.05545554117356e-16,4.699944137579831e-16,1.033247561584479e-16,4.847973874196519e-16
test,syn_n200_k30_high_corr_normal_low_vol_r03_s20260769,60,RandomConfig_ECMADE_MOO,30,theta_04,100.0,10000.0,"rng(run,'mcg16807')",run index,0.12954442560621737,0.9568131504074764,0.10759572007617985,0.05694444444444444,0.9113228315278002,3.7317262366666673,60.266666666666666,1.0,1.0,2.1799632922861622e-16,8.215650382226161e-16,2.1319982816218412e-16,8.696747026230397e-16
test,syn_n200_k30_low_corr_skewed_extreme_events_r02_s20260770,60,RandomConfig_ECMADE_MOO,30,theta_03,100.0,10000.0,"rng(run,'mcg16807')",run index,0.08129272879848236,0.8945218398472911,0.07212387176792476,0.30138888888888893,0.8806063381744077,3.9020685033333344,70.13333333333334,1.0,1.0,1.627852851940319e-16,6.9203901868301425e-16,1.5935401146786416e-16,7.142434791755174e-16
test,syn_n500_k05_low_corr_normal_low_vol_r01_s20260782,25,RandomConfig_ECMADE_MOO,30,theta_01,100.0,10000.0,"rng(run,'mcg16807')",run index,0.06935636797429137,0.946695312930164,0.06836270291859824,0.5333333333333333,0.6868013997638177,5.33086135,62.9,1.0,1.0,9.185920619593283e-17,3.848773152033877e-16,9.296267459527982e-17,4.403884664346456e-16
test,syn_n500_k05_pathological_cov_mixed_low_vol_r01_s20260781,25,RandomConfig_ECMADE_MOO,30,theta_14,100.0,10000.0,"rng(run,'mcg16807')",run index,0.0928969601292085,1.071826550091912,0.09853023049330563,0.35861111111111116,0.45887946277573277,5.184391136666665,71.53333333333333,1.0,1.0,1.1621811253545633e-16,5.255055649892409e-16,1.1561122429763298e-16,5.440092820663268e-16
test,syn_n500_k10_low_corr_heavy_tail_high_vol_r03_s20260793,50,RandomConfig_ECMADE_MOO,30,theta_08,100.0,10000.0,"rng(run,'mcg16807')",run index,0.10138518976328241,0.6990656801669448,0.12534259721487123,0.3727777777777777,0.6002982911012549,4.361239216666666,55.46666666666667,1.0,1.0,1.3275327797564274e-16,5.255055649892409e-16,1.2993310131529748e-16,5.699144859742472e-16
