split,instance,K,method,run,PF_Size,Runtime,PF_Feasible_Rate,Population_Feasible_Rate,PF_Mean_Violation,PF_Max_Violation,Population_Mean_Violation,Population_Max_Violation,theta_id,N,maxFE,rng_policy,seed_policy,run_dir,HV,IGD,PF_Overlap,Diversity
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,1,100,2.7542881,1,1,3.019806626980426e-16,1.1102230246251563e-15,3.019806626980426e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_001,1.0297879649265542,0.024783875940048758,0.2916666666666667,1.1595581418070053
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,2,100,2.4801609,1,1,4.063416270128073e-16,1.1102230246251563e-15,4.063416270128073e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_002,1.051033752806942,0.007064725999857137,0.9916666666666667,1.124409903421702
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,3,100,3.0215544,1,1,4.285460875053104e-16,1.1102230246251563e-15,4.285460875053104e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_003,1.0292305101360018,0.025832075239289647,0.38333333333333336,1.1739224133163504
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,4,100,2.4723428,1,1,3.0975222387041873e-16,1.1102230246251563e-15,3.0975222387041873e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_004,1.0492762155920665,0.007434468124145136,0.9583333333333334,1.20467043279087
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,5,100,2.3196818,1,1,3.230749001659205e-16,1.9984014443252818e-15,3.230749001659205e-16,1.9984014443252818e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_005,1.0526373533347655,0.0061545025256689,0.9833333333333333,1.0954620995877333
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,6,100,2.1240558,1,1,4.207745263329343e-16,1.3322676295501878e-15,4.207745263329343e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_006,1.0514863706879465,0.007697534540751004,0.9416666666666667,1.193147435128391
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,7,100,2.8199575,1,1,3.8524738954492924e-16,1.2212453270876722e-15,3.8524738954492924e-16,1.2212453270876722e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_007,1.0359725829904416,0.0223968250000836,0.43333333333333335,1.2147654430127581
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,8,100,2.6785091,1,1,3.463895836830488e-16,1.5543122344752194e-15,3.463895836830488e-16,1.5543122344752194e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_008,1.0507554858031158,0.006321562184159037,0.9916666666666667,1.1620191933831843
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,9,100,2.5320665,1,1,2.886579864025407e-16,1.1102230246251563e-15,2.886579864025407e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_009,1.0551724139053724,0.006549112544283956,0.9833333333333333,1.1004416094178235
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,10,100,2.6096235,1,1,3.8191672047105375e-16,1.3322676295501878e-15,3.8191672047105375e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_010,1.0577162843102068,0.006030289047841028,0.9833333333333333,1.1313985305648444
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,11,100,2.8270165,1,1,2.9198865547641616e-16,1.3322676295501878e-15,2.9198865547641616e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_011,1.0571262478002168,0.004439957826960627,1.0,1.2185747105401172
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,12,100,2.3383096,1,1,4.3631764867768654e-16,1.9984014443252818e-15,4.3631764867768654e-16,1.9984014443252818e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_012,1.0522993249173256,0.006142550837367273,1.0,1.2110189629232815
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,13,100,3.1244079,1,1,2.708944180085382e-16,8.881784197001252e-16,2.708944180085382e-16,8.881784197001252e-16,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_013,1.0271536277063997,0.02720688738078576,0.35833333333333334,1.1340837758450504
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,14,100,2.5961442,1,1,3.7303493627405263e-16,1.1102230246251563e-15,3.7303493627405263e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_014,1.0562766811107025,0.005896416250830119,0.9916666666666667,1.1848448624392707
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,15,100,2.5848088,1,1,3.4305891460917336e-16,1.3322676295501878e-15,3.4305891460917336e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_015,1.052750078875284,0.006711727967267463,0.9916666666666667,1.1313752872533562
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,16,100,2.1861957,1,1,3.663735981263016e-16,1.7763568394002505e-15,3.663735981263016e-16,1.7763568394002505e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_016,1.0549270410458904,0.006291917663243029,0.9583333333333334,1.1769511836307884
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,17,100,2.8047444,1,1,4.3520742565306136e-16,1.3322676295501878e-15,4.3520742565306136e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_017,1.0518788286026552,0.0067708530336995955,0.9916666666666667,1.2212554115398477
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,18,100,2.7957998,1,1,3.463895836830488e-16,1.5543122344752194e-15,3.463895836830488e-16,1.5543122344752194e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_018,1.0488193280674198,0.006321243965524163,1.0,1.1849576790552696
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,19,100,2.5322541,1,1,3.05311331771918e-16,1.5543122344752194e-15,3.05311331771918e-16,1.5543122344752194e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_019,1.051897986292975,0.006011319744532162,0.9916666666666667,1.1244105168300083
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,20,100,2.8735354,1,1,3.708144902248023e-16,1.7763568394002505e-15,3.708144902248023e-16,1.7763568394002505e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_020,1.0422564864680077,0.010557585262128862,0.8166666666666667,1.1272442324746328
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,21,100,2.3480888,1,1,3.652633751016765e-16,1.5543122344752194e-15,3.652633751016765e-16,1.5543122344752194e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_021,1.0317230258584598,0.025805890801886177,0.35833333333333334,1.1924809669437266
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,22,100,2.1104273,1,1,3.708144902248023e-16,1.3322676295501878e-15,3.708144902248023e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_022,1.0570916937493167,0.007981154117126583,0.9333333333333333,1.135139370744497
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,23,100,2.7636678,1,1,2.864375403532904e-16,1.1102230246251563e-15,2.864375403532904e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_023,1.051926545882961,0.006875009193203757,0.9916666666666667,1.1520467902636933
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,24,100,2.2130453,1,1,2.9753977059954197e-16,1.9984014443252818e-15,2.9753977059954197e-16,1.9984014443252818e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_024,1.055539694173304,0.005910877749857181,0.9833333333333333,1.0891153492048578
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,25,100,2.2263104,1,1,3.3861802251067273e-16,1.1102230246251563e-15,3.3861802251067273e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_025,1.0501031454569236,0.007268394189539614,0.95,1.2494419685974543
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,26,100,2.4741139,1,1,3.641531520770513e-16,1.3322676295501878e-15,3.641531520770513e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_026,1.0563935286668498,0.005464871301212691,0.9916666666666667,1.1215345979828908
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,27,100,2.7333001,1,1,3.275157922644212e-16,1.1102230246251563e-15,3.275157922644212e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_027,1.0516207067630157,0.00681057364674799,1.0,1.222633050902581
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,28,100,2.4778771,1,1,3.8302694349567903e-16,1.1102230246251563e-15,3.8302694349567903e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_028,1.0504886193956857,0.00636478144929829,0.9916666666666667,1.2302010398684162
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,29,100,2.370815,1,1,3.752553823233029e-16,1.1102230246251563e-15,3.752553823233029e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_029,1.030278212470406,0.09759602199578317,0.375,0.925019145450762
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,HandCrafted_ECMADE_MOO,30,100,2.5096202,1,1,3.47499806707674e-16,1.1102230246251563e-15,3.47499806707674e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685\K_05\ECMADE_MOO\run_030,1.0370844484281891,0.010281864564716236,0.85,1.2317350936645697
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,1,100,2.7676916,1,1,3.8302694349567903e-16,1.1102230246251563e-15,3.8302694349567903e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_001,1.015267510333889,0.006776980424790615,0.975,1.269526625027462
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,2,100,2.9949525,1,1,3.030908857226677e-16,1.1102230246251563e-15,3.030908857226677e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_002,1.0179812745337276,0.005850332830937823,1.0,1.3227058935410543
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,3,100,2.6644932,1,1,3.741451592986777e-16,1.3322676295501878e-15,3.741451592986777e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_003,1.0169181126812616,0.00578389843304117,0.9916666666666667,1.3317063734556704
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,4,100,2.2111684,1,1,3.796962744218035e-16,1.1102230246251563e-15,3.796962744218035e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_004,1.014935059845126,0.005637785989675298,0.9916666666666667,1.3673926288419795
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,5,100,2.7821305,1,1,2.864375403532904e-16,1.3322676295501878e-15,2.864375403532904e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_005,1.0171388272439126,0.005626556977395827,0.9916666666666667,1.307555972460788
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,6,100,2.9436643,1,1,3.241851231905457e-16,1.1102230246251563e-15,3.241851231905457e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_006,1.0129247615958765,0.006491441009086587,0.9916666666666667,1.3241106261256488
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,7,100,2.7754358,1,1,3.419486915845482e-16,1.9984014443252818e-15,3.419486915845482e-16,1.9984014443252818e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_007,1.0190995883207516,0.005590202214692632,0.9916666666666667,1.3129897749154125
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,8,100,2.7512754,1,1,3.663735981263016e-16,1.5543122344752194e-15,3.663735981263016e-16,1.5543122344752194e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_008,0.9979947863602271,0.017627756325191056,0.5916666666666667,1.2968707211811221
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,9,100,3.0781334,1,1,3.1863400806741994e-16,1.1102230246251563e-15,3.1863400806741994e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_009,0.9990531689626736,0.016765083405459052,0.6083333333333333,1.2951495074855086
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,10,100,2.9002009,1,1,3.674838211509268e-16,1.3322676295501878e-15,3.674838211509268e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_010,1.0041165198188937,0.009490066656353114,0.85,1.32139315363248
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,11,100,2.6669806,1,1,3.896882816434299e-16,1.2212453270876722e-15,3.896882816434299e-16,1.2212453270876722e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_011,0.9992039673523766,0.017708988483712718,0.55,1.3040986046011165
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,12,100,2.883118,1,1,3.4083846855992304e-16,1.1102230246251563e-15,3.4083846855992304e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_012,0.9984568400698154,0.01686670240338239,0.5916666666666667,1.3005152440949141
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,13,100,2.7507226,1,1,4.085620730620576e-16,1.887379141862766e-15,4.085620730620576e-16,1.887379141862766e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_013,1.0114117544406562,0.006871220737742719,0.9416666666666667,1.3485776981465776
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,14,100,2.3663777,1,1,3.652633751016765e-16,1.3322676295501878e-15,3.652633751016765e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_014,1.016855388691665,0.005864751001968499,1.0,1.3319481033465952
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,15,100,2.8292697,1,1,4.1744385725905884e-16,1.3322676295501878e-15,4.1744385725905884e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_015,1.0132336749501876,0.006766812493502179,0.9916666666666667,1.2921283929753031
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,16,100,2.6456635,1,1,4.0745185003743244e-16,1.1102230246251563e-15,4.0745185003743244e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_016,1.0209339605395946,0.005173420770478593,0.9916666666666667,1.3251082068031206
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,17,100,2.9317985,1,1,3.719247132494274e-16,1.1102230246251563e-15,3.719247132494274e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_017,1.0178428822436785,0.010035025500668452,0.9,1.3298657468583472
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,18,100,3.1680139,1,1,3.11972669919669e-16,1.1102230246251563e-15,3.11972669919669e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_018,1.0044704037108865,0.015742475446434073,0.6333333333333333,1.3030393304474555
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,19,100,2.3202996,1,1,4.1744385725905884e-16,1.1102230246251563e-15,4.1744385725905884e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_019,0.7505515425237402,0.25113106489480413,0.025,1.0998973557200413
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,20,100,2.5605768,1,1,4.085620730620576e-16,1.3322676295501878e-15,4.085620730620576e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_020,1.0160510552985251,0.006122190283328388,1.0,1.3428580408866106
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,21,100,2.4228044,1,1,3.652633751016765e-16,1.1102230246251563e-15,3.652633751016765e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_021,1.021232986977634,0.005238901892138233,1.0,1.306737787416533
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,HandCrafted_ECMADE_MOO,22,100,2.8638123,1,1,4.3520742565306136e-16,1.5543122344752194e-15,4.3520742565306136e-16,1.5543122344752194e-15,,,,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686\K_05\ECMADE_MOO\run_022,1.0143293784816287,0.015932728122137245,0.7666666666666667,1.2320649980677745
