metric,direction,method_a,method_b,instances,median_oriented_difference,mean_oriented_difference,wilcoxon_stat,p_value,signed_rank_effect,holm_p_value,significant_0_05,wins_a,ties,wins_b
PF_Overlap,max,SPEA2,ExperimentC_GlobalTheta037_ECMADE_MOO,18,0.0375237416904083,0.0708369495245624,0.0,0.0001220703125,1.0,0.00634765625,True,14,4,0
PF_Overlap,max,SPEA2,ECMADE_MOO,18,-0.0890461485675074,-0.1413877581946828,11.0,0.0004196166992187,-0.8713450292397661,0.015106201171875,True,2,0,16
PF_Overlap,max,MOEAD,GDE3,18,0.0060524746571258,0.0194581483882804,0.0,0.000244140625,1.0,0.009765625,True,13,5,0
PF_Overlap,max,MOEAD,A_MPMO,18,-0.0068830394411789,-0.0174311599448296,11.0,0.013427734375,-0.7582417582417582,0.34912109375,False,2,5,11
PF_Overlap,max,MOEAD,RandomConfig_ECMADE_MOO,18,0.0,-0.0424727685433991,32.0,0.216552734375,-0.3904761904761905,1.0,False,7,4,7
PF_Overlap,max,MOEAD,MetaTransfer_ECMADE_MOO,18,0.0,-0.0205255787835306,37.0,0.587890625,-0.1868131868131868,1.0,False,8,5,5
PF_Overlap,max,MOEAD,BayesianConfig_ECMADE_MOO,18,-0.197320768662232,-0.2050716652979435,1.0,1.52587890625e-05,-0.9883040935672516,0.0008544921875,True,1,0,17
PF_Overlap,max,MOEAD,ExperimentC_StabilityAware_ECMADE_MOO,18,0.0012121212121212,0.0080524276666629,31.0,0.339599609375,0.3186813186813186,1.0,False,9,5,4
PF_Overlap,max,MOEAD,ExperimentC_GlobalTheta034_ECMADE_MOO,18,0.001,0.0070902252797732,36.0,0.541748046875,0.2087912087912088,1.0,False,9,5,4
PF_Overlap,max,MOEAD,ExperimentC_GlobalTheta037_ECMADE_MOO,18,0.001,0.0066603012274463,37.0,0.587890625,0.1868131868131868,1.0,False,9,5,4
PF_Overlap,max,MOEAD,ECMADE_MOO,18,-0.1874435847840103,-0.2055644064917989,1.0,1.52587890625e-05,-0.9883040935672516,0.0008544921875,True,1,0,17
PF_Overlap,max,GDE3,A_MPMO,18,-0.0129355140983047,-0.0368893083331101,0.0,0.000244140625,-1.0,0.009765625,True,0,5,13
PF_Overlap,max,GDE3,RandomConfig_ECMADE_MOO,18,-0.0014157509157509,-0.0619309169316796,0.0,0.0009765625,-1.0,0.0322265625,True,0,7,11
PF_Overlap,max,GDE3,MetaTransfer_ECMADE_MOO,18,-0.0003205128205128,-0.0399837271718111,0.0,0.00390625,-1.0,0.11328125,False,0,9,9
PF_Overlap,max,GDE3,BayesianConfig_ECMADE_MOO,18,-0.2131152993348115,-0.224529813686224,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
PF_Overlap,max,GDE3,ExperimentC_StabilityAware_ECMADE_MOO,18,-0.0005,-0.0114057207216175,0.0,0.00390625,-1.0,0.11328125,False,0,9,9
PF_Overlap,max,GDE3,ExperimentC_GlobalTheta034_ECMADE_MOO,18,-0.0023348098929494,-0.0123679231085071,0.0,0.001953125,-1.0,0.061767578125,False,0,8,10
PF_Overlap,max,GDE3,ExperimentC_GlobalTheta037_ECMADE_MOO,18,-0.0023348098929494,-0.012797847160834,0.0,0.001953125,-1.0,0.061767578125,False,0,8,10
PF_Overlap,max,GDE3,ECMADE_MOO,18,-0.2084192672998643,-0.2250225548800793,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
PF_Overlap,max,A_MPMO,RandomConfig_ECMADE_MOO,18,0.0,-0.0250416085985695,42.0,0.5416259765625,-0.2,1.0,False,7,4,7
PF_Overlap,max,A_MPMO,MetaTransfer_ECMADE_MOO,18,0.0011494252873563,-0.003094418838701,49.0,0.855224609375,0.0666666666666666,1.0,False,9,4,5
PF_Overlap,max,A_MPMO,BayesianConfig_ECMADE_MOO,18,-0.1754886697803148,-0.1876405053531139,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
PF_Overlap,max,A_MPMO,ExperimentC_StabilityAware_ECMADE_MOO,18,0.0058976464148877,0.0254835876114925,15.0,0.03271484375,0.6703296703296703,0.78515625,False,11,5,2
PF_Overlap,max,A_MPMO,ExperimentC_GlobalTheta034_ECMADE_MOO,18,0.0050209391428316,0.0245213852246029,20.0,0.0418701171875,0.6190476190476191,0.9630126953125,False,11,4,3
PF_Overlap,max,A_MPMO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,0.0050209391428316,0.024091461172276,22.0,0.0579833984375,0.580952380952381,1.0,False,11,4,3
PF_Overlap,max,A_MPMO,ECMADE_MOO,18,-0.162480539699014,-0.1881332465469692,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
PF_Overlap,max,RandomConfig_ECMADE_MOO,MetaTransfer_ECMADE_MOO,18,0.0,0.0219471897598684,22.0,0.365234375,0.3333333333333333,1.0,False,7,7,4
PF_Overlap,max,RandomConfig_ECMADE_MOO,BayesianConfig_ECMADE_MOO,18,-0.1420151626314502,-0.1625988967545444,7.0,0.0001449584960937,-0.9181286549707602,0.00634765625,True,1,0,17
PF_Overlap,max,RandomConfig_ECMADE_MOO,ExperimentC_StabilityAware_ECMADE_MOO,18,0.0,0.0505251962100621,6.0,0.0546875,0.7333333333333333,1.0,False,7,9,2
PF_Overlap,max,RandomConfig_ECMADE_MOO,ExperimentC_GlobalTheta034_ECMADE_MOO,18,0.0,0.0495629938231724,27.0,0.21630859375,0.4065934065934066,1.0,False,7,5,6
PF_Overlap,max,RandomConfig_ECMADE_MOO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,0.0,0.0491330697708455,27.0,0.21630859375,0.4065934065934066,1.0,False,7,5,6
PF_Overlap,max,RandomConfig_ECMADE_MOO,ECMADE_MOO,18,-0.1319736473226801,-0.1630916379483997,6.0,0.00042724609375,-0.9117647058823528,0.015106201171875,True,1,2,15
PF_Overlap,max,MetaTransfer_ECMADE_MOO,BayesianConfig_ECMADE_MOO,18,-0.1541393889798145,-0.1845460865144128,4.0,5.340576171875e-05,-0.953216374269006,0.0028839111328125,True,1,0,17
PF_Overlap,max,MetaTransfer_ECMADE_MOO,ExperimentC_StabilityAware_ECMADE_MOO,18,0.0,0.0285780064501936,7.0,0.07421875,0.6888888888888889,1.0,False,6,9,3
PF_Overlap,max,MetaTransfer_ECMADE_MOO,ExperimentC_GlobalTheta034_ECMADE_MOO,18,0.0,0.0276158040633039,14.0,0.193359375,0.4909090909090909,1.0,False,6,8,4
PF_Overlap,max,MetaTransfer_ECMADE_MOO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,0.0,0.027185880010977,14.0,0.193359375,0.4909090909090909,1.0,False,6,8,4
PF_Overlap,max,MetaTransfer_ECMADE_MOO,ECMADE_MOO,18,-0.1529347028613353,-0.1850388277082682,6.0,0.0001068115234375,-0.9298245614035088,0.0056610107421875,True,1,0,17
PF_Overlap,max,BayesianConfig_ECMADE_MOO,ExperimentC_StabilityAware_ECMADE_MOO,18,0.1999344188150158,0.2131240929646065,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
PF_Overlap,max,BayesianConfig_ECMADE_MOO,ExperimentC_GlobalTheta034_ECMADE_MOO,18,0.1943283582089552,0.2121618905777168,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
PF_Overlap,max,BayesianConfig_ECMADE_MOO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,0.1943283582089552,0.2117319665253899,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
PF_Overlap,max,BayesianConfig_ECMADE_MOO,ECMADE_MOO,18,0.0,-0.0004927411938553,17.0,0.9453125,0.0555555555555555,1.0,False,5,10,3
PF_Overlap,max,ExperimentC_StabilityAware_ECMADE_MOO,ExperimentC_GlobalTheta034_ECMADE_MOO,18,0.0,-0.0009622023868896,19.0,0.431640625,-0.3090909090909091,1.0,False,4,8,6
PF_Overlap,max,ExperimentC_StabilityAware_ECMADE_MOO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,0.0,-0.0013921264392165,7.0,0.1484375,-0.6111111111111112,1.0,False,2,10,6
PF_Overlap,max,ExperimentC_StabilityAware_ECMADE_MOO,ECMADE_MOO,18,-0.1999344188150158,-0.2136168341584618,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
PF_Overlap,max,ExperimentC_GlobalTheta034_ECMADE_MOO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,0.0,-0.0004299240523269,0.0,0.5,-1.0,1.0,False,0,16,2
PF_Overlap,max,ExperimentC_GlobalTheta034_ECMADE_MOO,ECMADE_MOO,18,-0.1943283582089552,-0.2126546317715722,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
PF_Overlap,max,ExperimentC_GlobalTheta037_ECMADE_MOO,ECMADE_MOO,18,-0.1943283582089552,-0.2122247077192453,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
PF_Drift,min,NSGAII,SPEA2,18,0.0041795664091526,0.0041383681707887,21.0,0.0033645629882812,0.7543859649122807,0.13458251953125,False,14,0,4
PF_Drift,min,NSGAII,MOEAD,18,0.0032159544170612,0.0038850807065267,19.0,0.0023345947265625,0.7777777777777778,0.098052978515625,False,15,0,3
PF_Drift,min,NSGAII,GDE3,18,0.0185846447885826,0.018168953174751,18.0,0.0019302368164062,0.7894736842105263,0.084930419921875,False,14,0,4
PF_Drift,min,NSGAII,A_MPMO,18,0.009687955298248,0.0098477839805666,8.0,0.0001907348632812,0.9064327485380116,0.0104904174804687,True,15,0,3
PF_Drift,min,NSGAII,RandomConfig_ECMADE_MOO,18,0.0148084007803815,0.014581543661025,11.0,0.0004196166992187,0.8713450292397661,0.0222396850585937,True,15,0,3
PF_Drift,min,NSGAII,MetaTransfer_ECMADE_MOO,18,0.0141972888690106,0.0164393217102433,1.0,1.52587890625e-05,0.9883040935672516,0.0009307861328125,True,17,0,1
PF_Drift,min,NSGAII,BayesianConfig_ECMADE_MOO,18,0.0042504745081221,0.004998123710126,43.0,0.0665359497070312,0.4970760233918128,1.0,False,13,0,5
PF_Drift,min,NSGAII,ExperimentC_StabilityAware_ECMADE_MOO,18,0.0177573130630003,0.0194494973508033,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
PF_Drift,min,NSGAII,ExperimentC_GlobalTheta034_ECMADE_MOO,18,0.0230633186197004,0.0231244567738314,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
PF_Drift,min,NSGAII,ExperimentC_GlobalTheta037_ECMADE_MOO,18,0.0242742551496494,0.0233853829762015,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
PF_Drift,min,NSGAII,ECMADE_MOO,18,0.0036273890975272,0.0047209903774322,48.0,0.1083831787109375,0.4385964912280701,1.0,False,12,0,6
PF_Drift,min,SPEA2,MOEAD,18,-0.0007623732092173,-0.0002532874642619,79.0,0.7987060546875,-0.0760233918128654,1.0,False,8,0,10
PF_Drift,min,SPEA2,GDE3,18,0.0142923288942408,0.0140305850039623,22.0,0.0040054321289062,0.7426900584795322,0.1562118530273437,False,13,0,5
PF_Drift,min,SPEA2,A_MPMO,18,0.0051627413402594,0.0057094158097779,35.0,0.0268478393554687,0.5906432748538012,0.8054351806640625,False,14,0,4
PF_Drift,min,SPEA2,RandomConfig_ECMADE_MOO,18,0.0122154110685221,0.0104431754902363,33.0,0.02081298828125,0.6140350877192983,0.64520263671875,False,13,0,5
PF_Drift,min,SPEA2,MetaTransfer_ECMADE_MOO,18,0.0133176966562146,0.0123009535394546,16.0,0.0012893676757812,0.8128654970760234,0.0580215454101562,False,15,0,3
PF_Drift,min,SPEA2,BayesianConfig_ECMADE_MOO,18,-0.0018080024487446,0.0008597555393373,82.0,0.8985748291015625,-0.0409356725146198,1.0,False,8,0,10
PF_Drift,min,SPEA2,ExperimentC_StabilityAware_ECMADE_MOO,18,0.0145904747123104,0.0153111291800146,6.0,0.0001068115234375,0.9298245614035088,0.006195068359375,True,16,0,2
PF_Drift,min,SPEA2,ExperimentC_GlobalTheta034_ECMADE_MOO,18,0.0205985103416482,0.0189860886030427,3.0,3.814697265625e-05,0.9649122807017544,0.002288818359375,True,17,0,1
PF_Drift,min,SPEA2,ExperimentC_GlobalTheta037_ECMADE_MOO,18,0.0214497294020647,0.0192470148054128,3.0,3.814697265625e-05,0.9649122807017544,0.002288818359375,True,17,0,1
PF_Drift,min,SPEA2,ECMADE_MOO,18,-0.0018080024487446,0.0005826222066435,76.0,0.7018814086914062,-0.1111111111111111,1.0,False,7,0,11
PF_Drift,min,MOEAD,GDE3,18,0.0153224224843186,0.0142838724682243,29.0,0.0120315551757812,0.6608187134502924,0.4090728759765625,False,13,0,5
PF_Drift,min,MOEAD,A_MPMO,18,0.0087945091140263,0.0059627032740398,28.0,0.010406494140625,0.672514619883041,0.364227294921875,False,14,0,4
PF_Drift,min,MOEAD,RandomConfig_ECMADE_MOO,18,0.0107413103285383,0.0106964629544983,27.0,0.0089645385742187,0.6842105263157895,0.3316879272460937,False,15,0,3
PF_Drift,min,MOEAD,MetaTransfer_ECMADE_MOO,18,0.0122781138063442,0.0125542410037165,11.0,0.0004196166992187,0.8713450292397661,0.0222396850585937,True,15,0,3
PF_Drift,min,MOEAD,BayesianConfig_ECMADE_MOO,18,0.0003841019089807,0.0011130430035993,83.0,0.932281494140625,0.0292397660818713,1.0,False,10,0,8
PF_Drift,min,MOEAD,ExperimentC_StabilityAware_ECMADE_MOO,18,0.0156114958261209,0.0155644166442765,9.0,0.0002517700195312,0.8947368421052632,0.0135955810546875,True,17,0,1
PF_Drift,min,MOEAD,ExperimentC_GlobalTheta034_ECMADE_MOO,18,0.0192733556846258,0.0192393760673046,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
PF_Drift,min,MOEAD,ExperimentC_GlobalTheta037_ECMADE_MOO,18,0.0210095298427989,0.0195003022696747,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
PF_Drift,min,MOEAD,ECMADE_MOO,18,-0.0014090858448718,0.0008359096709055,79.0,0.7987060546875,-0.0760233918128654,1.0,False,9,0,9
PF_Drift,min,GDE3,A_MPMO,18,-0.0043808722140876,-0.0083211691941844,52.0,0.1540451049804687,-0.391812865497076,1.0,False,7,0,11
PF_Drift,min,GDE3,RandomConfig_ECMADE_MOO,18,-0.0041360737298486,-0.003587409513726,74.0,0.6396942138671875,-0.1345029239766081,1.0,False,7,0,11
PF_Drift,min,GDE3,MetaTransfer_ECMADE_MOO,18,-0.0009764137984876,-0.0017296314645077,83.0,0.932281494140625,-0.0292397660818713,1.0,False,9,0,9
PF_Drift,min,GDE3,BayesianConfig_ECMADE_MOO,18,-0.0122197177067318,-0.013170829464625,38.0,0.0384902954101562,-0.5555555555555556,1.0,False,6,0,12
PF_Drift,min,GDE3,ExperimentC_StabilityAware_ECMADE_MOO,18,0.0027334064825667,0.0012805441760522,77.0,0.7337265014648438,0.0994152046783625,1.0,False,10,0,8
PF_Drift,min,GDE3,ExperimentC_GlobalTheta034_ECMADE_MOO,18,0.0106360862738429,0.0049555035990803,63.0,0.3465499877929687,0.2631578947368421,1.0,False,11,0,7
PF_Drift,min,GDE3,ExperimentC_GlobalTheta037_ECMADE_MOO,18,0.0106360862738429,0.0052164298014504,59.0,0.2645263671875,0.3099415204678362,1.0,False,11,0,7
PF_Drift,min,GDE3,ECMADE_MOO,18,-0.013379879118077,-0.0134479627973187,39.0,0.0431671142578125,-0.543859649122807,1.0,False,6,0,12
PF_Drift,min,A_MPMO,RandomConfig_ECMADE_MOO,18,0.0017280551940115,0.0047337596804584,60.0,0.2837295532226562,0.2982456140350877,1.0,False,10,0,8
PF_Drift,min,A_MPMO,MetaTransfer_ECMADE_MOO,18,0.0005549812889447,0.0065915377296766,55.0,0.1963882446289062,0.3567251461988304,1.0,False,9,0,9
PF_Drift,min,A_MPMO,BayesianConfig_ECMADE_MOO,18,-0.0052352431765478,-0.0048496602704405,48.0,0.1083831787109375,-0.4385964912280701,1.0,False,4,0,14
PF_Drift,min,A_MPMO,ExperimentC_StabilityAware_ECMADE_MOO,18,0.0082537338455659,0.0096017133702366,30.0,0.0138702392578125,0.6491228070175439,0.4577178955078125,False,12,0,6
PF_Drift,min,A_MPMO,ExperimentC_GlobalTheta034_ECMADE_MOO,18,0.0105445063107335,0.0132766727932647,6.0,0.0001068115234375,0.9298245614035088,0.006195068359375,True,15,0,3
PF_Drift,min,A_MPMO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,0.0108742468866464,0.0135375989956348,6.0,0.0001068115234375,0.9298245614035088,0.006195068359375,True,15,0,3
PF_Drift,min,A_MPMO,ECMADE_MOO,18,-0.0050195303205416,-0.0051267936031343,44.0,0.0736846923828125,-0.4853801169590643,1.0,False,4,0,14
PF_Drift,min,RandomConfig_ECMADE_MOO,MetaTransfer_ECMADE_MOO,18,-3.72220165602323e-05,0.0018577780492182,69.0,0.7466583251953125,0.0980392156862745,1.0,False,8,1,9
PF_Drift,min,RandomConfig_ECMADE_MOO,BayesianConfig_ECMADE_MOO,18,-0.0057293314963684,-0.0095834199508989,27.0,0.0089645385742187,-0.6842105263157895,0.3316879272460937,False,4,0,14
PF_Drift,min,RandomConfig_ECMADE_MOO,ExperimentC_StabilityAware_ECMADE_MOO,18,0.0092252752852021,0.0048679536897782,44.0,0.231201171875,0.3529411764705882,1.0,False,11,2,5
PF_Drift,min,RandomConfig_ECMADE_MOO,ExperimentC_GlobalTheta034_ECMADE_MOO,18,0.0104148454534371,0.0085429131128063,23.0,0.03533935546875,0.6166666666666667,0.95416259765625,False,12,3,3
PF_Drift,min,RandomConfig_ECMADE_MOO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,0.0102121120973247,0.0088038393151764,28.0,0.0201568603515625,0.6339869281045751,0.64501953125,False,14,1,3
PF_Drift,min,RandomConfig_ECMADE_MOO,ECMADE_MOO,18,-0.0068894929077137,-0.0098605532835927,18.0,0.00762939453125,-0.7352941176470589,0.2899169921875,False,3,2,13
PF_Drift,min,MetaTransfer_ECMADE_MOO,BayesianConfig_ECMADE_MOO,18,-0.0070175051765143,-0.0114411980001172,19.0,0.0023345947265625,-0.7777777777777778,0.098052978515625,False,3,0,15
PF_Drift,min,MetaTransfer_ECMADE_MOO,ExperimentC_StabilityAware_ECMADE_MOO,18,0.0035152963941829,0.0030101756405599,55.0,0.1963882446289062,0.3567251461988304,1.0,False,12,0,6
PF_Drift,min,MetaTransfer_ECMADE_MOO,ExperimentC_GlobalTheta034_ECMADE_MOO,18,0.0108404677504117,0.006685135063588,36.0,0.030364990234375,0.5789473684210527,0.8502197265625,False,14,0,4
PF_Drift,min,MetaTransfer_ECMADE_MOO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,0.0108404677504117,0.0069460612659581,35.0,0.0268478393554687,0.5906432748538012,0.8054351806640625,False,15,0,3
PF_Drift,min,MetaTransfer_ECMADE_MOO,ECMADE_MOO,18,-0.007591808037372,-0.011718331332811,18.0,0.0019302368164062,-0.7894736842105263,0.084930419921875,False,3,0,15
PF_Drift,min,BayesianConfig_ECMADE_MOO,ExperimentC_StabilityAware_ECMADE_MOO,18,0.0140151284771027,0.0144513736406772,12.0,0.0005340576171875,0.8596491228070176,0.0272369384765625,True,15,0,3
PF_Drift,min,BayesianConfig_ECMADE_MOO,ExperimentC_GlobalTheta034_ECMADE_MOO,18,0.0185105764954048,0.0181263330637053,14.0,0.0008392333984375,0.8362573099415205,0.0394439697265625,True,16,0,2
PF_Drift,min,BayesianConfig_ECMADE_MOO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,0.020410576804363,0.0183872592660754,14.0,0.0008392333984375,0.8362573099415205,0.0394439697265625,True,16,0,2
PF_Drift,min,BayesianConfig_ECMADE_MOO,ECMADE_MOO,18,0.0,-0.0002771333326937,27.0,1.0,-0.0181818181818181,1.0,False,5,8,5
PF_Drift,min,ExperimentC_StabilityAware_ECMADE_MOO,ExperimentC_GlobalTheta034_ECMADE_MOO,18,0.0021217799473951,0.0036749594230281,45.0,0.1454315185546875,0.4117647058823529,1.0,False,11,1,6
PF_Drift,min,ExperimentC_StabilityAware_ECMADE_MOO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,0.0021217799473951,0.0039358856253982,27.0,0.118896484375,0.4857142857142857,1.0,False,10,4,4
PF_Drift,min,ExperimentC_StabilityAware_ECMADE_MOO,ECMADE_MOO,18,-0.0140151284771027,-0.014728506973371,12.0,0.0005340576171875,-0.8596491228070176,0.0272369384765625,True,3,0,15
PF_Drift,min,ExperimentC_GlobalTheta034_ECMADE_MOO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,0.0,0.0002609262023701,11.0,0.6875,0.2142857142857142,1.0,False,4,11,3
PF_Drift,min,ExperimentC_GlobalTheta034_ECMADE_MOO,ECMADE_MOO,18,-0.0193754875538228,-0.0184034663963991,13.0,0.00067138671875,-0.847953216374269,0.03289794921875,True,2,0,16
PF_Drift,min,ExperimentC_GlobalTheta037_ECMADE_MOO,ECMADE_MOO,18,-0.0193518463987553,-0.0186643925987692,13.0,0.00067138671875,-0.847953216374269,0.03289794921875,True,2,0,16
Diversity,max,NSGAII,SPEA2,18,-0.0394642922303761,-0.0394818212759341,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,NSGAII,MOEAD,18,0.1292569643983065,0.1201474054338324,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Diversity,max,NSGAII,GDE3,18,0.0437950254803238,0.0651113218340922,22.0,0.0040054321289062,0.7426900584795322,0.0280380249023437,True,13,0,5
Diversity,max,NSGAII,A_MPMO,18,0.0028338794994582,0.0059742159219276,77.0,0.7337265014648438,0.0994152046783625,1.0,False,11,0,7
Diversity,max,NSGAII,RandomConfig_ECMADE_MOO,18,-0.2380842336095182,-0.2382739753789464,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,NSGAII,MetaTransfer_ECMADE_MOO,18,-0.2283284733781333,-0.2313665721255436,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,NSGAII,BayesianConfig_ECMADE_MOO,18,-0.1328572538136847,-0.1526451053411816,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,NSGAII,ExperimentC_StabilityAware_ECMADE_MOO,18,-0.2627341885404501,-0.2777623090092084,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,NSGAII,ExperimentC_GlobalTheta034_ECMADE_MOO,18,-0.3588473744744993,-0.4200507475072267,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,NSGAII,ExperimentC_GlobalTheta037_ECMADE_MOO,18,-0.3571625492995575,-0.4144433675796704,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,NSGAII,ECMADE_MOO,18,-0.1324235689764167,-0.1520401444844336,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,SPEA2,MOEAD,18,0.1825542143139366,0.1596292267097665,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Diversity,max,SPEA2,GDE3,18,0.0778659947388083,0.1045931431100263,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Diversity,max,SPEA2,A_MPMO,18,0.0358290250382765,0.0454560371978617,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Diversity,max,SPEA2,RandomConfig_ECMADE_MOO,18,-0.1922934462422987,-0.1987921541030123,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,SPEA2,MetaTransfer_ECMADE_MOO,18,-0.1813451543369573,-0.1918847508496095,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,SPEA2,BayesianConfig_ECMADE_MOO,18,-0.0959448377980118,-0.1131632840652474,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,SPEA2,ExperimentC_StabilityAware_ECMADE_MOO,18,-0.2059071008951682,-0.2382804877332742,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,SPEA2,ExperimentC_GlobalTheta034_ECMADE_MOO,18,-0.3139460668276189,-0.3805689262312925,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,SPEA2,ExperimentC_GlobalTheta037_ECMADE_MOO,18,-0.3081529671381939,-0.3749615463037364,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,SPEA2,ECMADE_MOO,18,-0.0952472660125705,-0.1125583232084995,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,MOEAD,GDE3,18,-0.0578847980487464,-0.0550360835997402,11.0,0.0004196166992187,-0.8713450292397661,0.0046157836914062,True,3,0,15
Diversity,max,MOEAD,A_MPMO,18,-0.1157904867812215,-0.1141731895119047,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,MOEAD,RandomConfig_ECMADE_MOO,18,-0.3605693321226584,-0.3584213808127788,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,MOEAD,MetaTransfer_ECMADE_MOO,18,-0.3600911536825008,-0.3515139775593761,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,MOEAD,BayesianConfig_ECMADE_MOO,18,-0.2543072416012519,-0.272792510775014,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,MOEAD,ExperimentC_StabilityAware_ECMADE_MOO,18,-0.4086055661033398,-0.3979097144430408,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,MOEAD,ExperimentC_GlobalTheta034_ECMADE_MOO,18,-0.496321824985922,-0.5401981529410592,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,MOEAD,ExperimentC_GlobalTheta037_ECMADE_MOO,18,-0.4946369998109803,-0.534590773013503,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,MOEAD,ECMADE_MOO,18,-0.2540293808421561,-0.2721875499182661,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,GDE3,A_MPMO,18,-0.0536156207235087,-0.0591371059121645,18.0,0.0019302368164062,-0.7894736842105263,0.01544189453125,True,5,0,13
Diversity,max,GDE3,RandomConfig_ECMADE_MOO,18,-0.2933154408939904,-0.3033852972130387,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,GDE3,MetaTransfer_ECMADE_MOO,18,-0.3085069596897437,-0.2964778939596358,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,GDE3,BayesianConfig_ECMADE_MOO,18,-0.2245129735343626,-0.2177564271752737,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,GDE3,ExperimentC_StabilityAware_ECMADE_MOO,18,-0.3259902593684172,-0.3428736308433005,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,GDE3,ExperimentC_GlobalTheta034_ECMADE_MOO,18,-0.4715477005953341,-0.4851620693413188,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,GDE3,ExperimentC_GlobalTheta037_ECMADE_MOO,18,-0.4479803042100169,-0.4795546894137626,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,GDE3,ECMADE_MOO,18,-0.2203963158375503,-0.2171514663185258,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
