split,instance,K,method,HV_mean,HV_std,IGD_mean,IGD_std,PF_Overlap_mean,PF_Overlap_std,PF_Drift_mean,PF_Drift_std,Diversity_mean,Diversity_std,Runtime_mean,Runtime_std,PF_Size_mean,PF_Size_std,runs
test,syn_n500_k05_pathological_cov_mixed_low_vol_r01_s20260781,25,SelectorAblation_FullSelector_ECMADE_MOO,1.0658289457025651,0.03804532008965629,0.09544827934203678,0.04453841077574384,0.2675,0.22939356583386772,0.13154764538715952,0.0,0.6146014064125299,0.3418126544028343,2.9676729833333337,0.9237203128096263,57.1,19.499513698622295,30
test,syn_n500_k10_low_corr_heavy_tail_high_vol_r03_s20260793,50,SelectorAblation_FullSelector_ECMADE_MOO,0.7197443242324653,0.12759641860218174,0.16459896972533714,0.06355368856683166,0.23527777777777778,0.05218792180793278,0.06814657988762003,0.0,0.5774777931929373,0.20574077331190613,3.4561706466666666,0.843752478118214,57.6,17.615823607748528,30
test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_FullSelector_ECMADE_MOO,0.9558503763771959,0.06755406475810166,0.11379253494932609,0.053692322523203044,0.08416666666666667,0.17218382651963143,0.12516246307527076,0.0,0.9288908468960524,0.13871291128209606,3.65261529,0.5723970395656367,62.266666666666666,18.427740208593193,30
test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_FullSelector_ECMADE_MOO,0.8456463148183101,0.09806754846092394,0.08246754968011746,0.02774689176566065,0.22980392156862747,0.06602804329745302,0.06694086011720354,0.0,0.712229240724199,0.18196882683449028,3.197929016666667,0.9522200906197354,64.43333333333334,15.564511652747278,30
test,syn_n500_k20_pathological_cov_mixed_low_vol_r01_s20260806,100,SelectorAblation_FullSelector_ECMADE_MOO,0.9279935875453312,0.09824216663410308,0.227451632492361,0.0654935559717739,0.04761904761904762,0.14690488831753726,0.15430407678263597,0.0,0.2921886019295087,0.30953668287201197,4.078191313333333,1.2351852104679506,19.633333333333333,25.203288418903533,30
test,syn_n500_k30_cluster_corr_skewed_high_vol_r01_s20260817,150,SelectorAblation_FullSelector_ECMADE_MOO,0.9046403784545723,0.09422724617072765,0.07881798818981076,0.027227420504609755,0.18857142857142856,0.10352003141222968,0.07090303720014417,0.0,0.7605928867579355,0.2079545808647026,5.072532163333333,0.5890584832835594,53.4,12.044744167850366,30
test,syn_n500_k30_pathological_cov_normal_extreme_events_r02_s20260818,150,SelectorAblation_FullSelector_ECMADE_MOO,0.8890059469633983,0.14939590103798805,0.20829888128666882,0.11318422945694627,0.06551724137931035,0.249374961817442,0.14368843702983422,0.0,0.3778669931245954,0.2097394378967189,4.395044960000001,0.9839342728150394,14.7,12.194260945215172,30
test,syn_n50_k05_high_corr_mixed_high_vol_r02_s20260637,3,SelectorAblation_FullSelector_ECMADE_MOO,1.1083667165470517,0.03241744770794907,0.011561563164993663,0.021884998371385068,0.9252777777777778,0.18490034767302113,0.040604192012585937,0.0,0.9584118883882808,0.13959562002324252,8.050726886666666,1.2748498930817638,100.0,0.0,30
test,syn_n50_k05_pathological_cov_mixed_low_vol_r01_s20260638,3,SelectorAblation_FullSelector_ECMADE_MOO,1.0904246346227002,0.011709168108003308,0.01971166203384992,0.027146268911926653,0.9030555555555556,0.13245911921453607,0.05985451849447946,0.0,1.2850101842931496,0.16936927404517865,4.9761830866666665,2.1085005039097235,100.0,0.0,30
test,syn_n50_k10_cluster_corr_skewed_high_vol_r01_s20260649,5,SelectorAblation_FullSelector_ECMADE_MOO,1.1105459102251547,0.03453889209397873,0.011700412295049893,0.030483282466584022,0.9313888888888889,0.20900103729111294,0.026404691578015685,0.0,1.0225846534596013,0.0800396788061978,4.951800076666667,2.4274829679502754,100.0,0.0,30
test,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,SelectorAblation_FullSelector_ECMADE_MOO,1.169940777366175,0.028420696222893876,0.011002541423047853,0.01826082007646768,0.9063888888888889,0.20913848247782854,0.029836478616124942,0.0,0.8860806898765258,0.10770818143650109,5.4047838666666665,2.036921537298617,100.0,0.0,30
test,syn_n50_k20_cluster_corr_skewed_high_vol_r01_s20260662,10,SelectorAblation_FullSelector_ECMADE_MOO,1.0435594671414272,0.029104308018879407,0.03233151506957297,0.03747239415490964,0.7438888888888889,0.2066070238989792,0.11249678675538606,0.0,1.2128036491404584,0.18069522684886966,3.6403845366666667,1.1249425441808911,99.83333333333333,0.9128709291752783,30
test,syn_n50_k20_pathological_cov_normal_extreme_events_r02_s20260661,10,SelectorAblation_FullSelector_ECMADE_MOO,0.8868663140876418,0.01229632638078698,0.016865813500054717,0.014569301005843251,0.9091666666666666,0.15670441584831024,0.06025739736806342,0.0,1.2503471403624977,0.12960852500263192,4.376774956666666,1.4564070771318072,100.0,0.0,30
test,syn_n50_k30_cluster_corr_heavy_tail_low_vol_r02_s20260673,15,SelectorAblation_FullSelector_ECMADE_MOO,0.9946495746175271,0.021103858701418076,0.031132668501033165,0.013431225061305757,0.5288888888888889,0.16320739534492482,0.07465547597338844,0.0,1.1941439600611612,0.11158331209754886,3.0968029699999997,0.8897245896990977,85.43333333333334,11.397771510356703,30
test,syn_n50_k30_low_corr_heavy_tail_high_vol_r03_s20260674,15,SelectorAblation_FullSelector_ECMADE_MOO,1.02456040121773,0.05218917513225925,0.027186799944361798,0.010257318724646646,0.8122222222222223,0.07705465708702809,0.03647149081346542,0.0,0.7254142452392275,0.10948439141040303,3.9962195,1.4269806059919345,99.2,3.3466401061363005,30
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,1.039278017780586,0.034269399975988823,0.01877035550466802,0.03128752811151512,0.7694444444444444,0.32515346607508055,0.02428641338999648,0.0,1.1904476405450797,0.04619217516555797,8.252903953333334,1.7521329780983017,100.0,0.0,30
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,0.9856520410202699,0.06975167283096735,0.024614278923440824,0.06364474710590705,0.8638888888888889,0.26849528679173157,0.03130111433189538,0.0,1.3355790169804642,0.06668144276102396,8.255135833333334,1.7938378034575375,100.0,0.0,30
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,1.0989117220669418,0.029293664196062958,0.016382926314562642,0.020780347366346232,0.8241666666666667,0.23116138148745294,0.03966281060158979,0.0,0.956649841872334,0.07092708820434576,6.736210896666666,1.0899907099605612,98.23333333333333,7.2525065029072975,30
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,0.9805053409121598,0.037243646363847874,0.023493918586973733,0.024244002149049024,0.6827777777777778,0.2924900801714869,0.046894132088693,0.0,1.155919621399843,0.07701395069676784,6.600933726666667,1.4778175904369772,100.0,0.0,30
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,1.0587827522723792,0.08343756866177794,0.01989448121941142,0.04832870522275492,0.9280555555555556,0.22327975139242834,0.03809878153319356,0.0,0.9693202690125594,0.06941758326428296,6.384074606666667,1.6716415385090535,100.0,0.0,30
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,1.1775544835581067,0.018989429088535282,0.025232589828458836,0.01222500557200625,0.8805555555555556,0.1593258867430598,0.053327766797621114,0.0,0.6014786679392532,0.2874255086127717,5.971992026666666,1.3741215469639332,80.8,20.437288436108386,30
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,0.971658434820667,0.05514492922402711,0.0625857026146488,0.06330297902933957,0.45305555555555554,0.2774963612799762,0.11114049857884425,0.0,1.0414981555709644,0.2583752566010838,6.1186318433333335,1.6806506427664005,82.86666666666666,17.74674974289043,30
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,0.8629356244876412,0.07734712199422611,0.07527995619041361,0.024808641935066968,0.4005555555555555,0.07244807009708283,0.05885800742962898,0.0,0.7245146054612174,0.1742681708614433,6.085909766666666,1.545239277270799,61.3,13.149406699609079,30
test,syn_n200_k05_cluster_corr_skewed_high_vol_r01_s20260734,10,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,1.0475754394982253,0.03983844870765997,0.057522804349723594,0.04146305630909228,0.3622222222222222,0.20246012489163553,0.11642764186064779,0.0,1.0690427834607303,0.2370980142815364,6.813150953333333,1.6920263088311926,95.5,8.633335552300782,30
test,syn_n200_k05_pathological_cov_normal_extreme_events_r02_s20260733,10,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,1.1586007823306483,0.09541847838544425,0.03829526470120373,0.07956101295614326,0.6925,0.39767252695819705,0.10880975291428166,0.0,0.16246649303832109,0.332839119511483,7.06439633,1.9590779820719233,100.0,0.0,30
test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,1.0058128092101644,0.04008576566558588,0.04047338514196644,0.028366577068347693,0.3597222222222222,0.3212395423207532,0.06886629733192422,0.0,1.0763391000871008,0.08830648715229729,6.628811696666667,1.7378451190588327,87.56666666666666,13.22402029050463,30
test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,1.1757430876339225,0.04635008945470308,0.05770669554028949,0.05583828334336364,0.6491408934707903,0.297998883458882,0.08083823614899463,0.0,0.4314478031177395,0.2583727131434067,6.15157217,1.648778308127831,41.8,26.052202236649983,30
test,syn_n200_k20_high_corr_heavy_tail_extreme_events_r01_s20260758,40,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,1.027658392659315,0.05501104366965893,0.08491478158082315,0.05854201405232613,0.12861111111111112,0.20308543553184613,0.11327303151822427,0.0,0.8915778183556894,0.19263535926752134,6.20174118,1.5489163218968764,43.63333333333333,17.221645028024017,30
test,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,0.8057122549087566,0.09228663159410022,0.10276338565914157,0.03202485891378596,0.3080555555555556,0.061529177786066445,0.06103032486251844,0.0,0.6082990843571248,0.20089907616221586,6.4174213799999995,1.6968912858198337,58.266666666666666,13.380204970682295,30
test,syn_n200_k30_high_corr_normal_low_vol_r03_s20260769,60,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,0.9531793078865036,0.0459796043370951,0.11048373849817045,0.036804313393434394,0.07416666666666667,0.11675591824162253,0.12663258012178877,0.0,0.890273472320506,0.23065101210196481,6.703663306666667,1.7475464929427902,60.266666666666666,20.505564145361628,30
test,syn_n200_k30_low_corr_skewed_extreme_events_r02_s20260770,60,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,0.8949764005938111,0.08879189600275061,0.07353280366629214,0.028372781848117888,0.2825,0.12811913008701267,0.08131663431882605,0.0,0.8807740298711775,0.221153522030491,6.615360456666667,1.735477450511179,70.13333333333334,13.788384250153646,30
test,syn_n500_k05_low_corr_normal_low_vol_r01_s20260782,25,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,0.8818489525114364,0.09707511165976712,0.10663934320736886,0.043410460330709534,0.2712643678160919,0.07068071248404555,0.06133244200497718,0.0,0.6884417668016738,0.1958749093373379,8.002523936666666,1.9817318941428634,60.833333333333336,13.385744690510881,30
test,syn_n500_k05_pathological_cov_mixed_low_vol_r01_s20260781,25,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,1.0691210997519494,0.029578892520200857,0.10172645929693361,0.03856487434706419,0.3302777777777778,0.26996419633950774,0.13770197120053093,0.0,0.49999554453714157,0.34177571799079814,7.893398413333333,1.9623535846968767,69.13333333333334,24.634897217555835,30
test,syn_n500_k10_low_corr_heavy_tail_high_vol_r03_s20260793,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,0.6542047124479565,0.1111432741374271,0.19523444205374726,0.05689814396468268,0.22722222222222221,0.03852732854351404,0.05442510428243364,0.0,0.4990028067966541,0.18264496874577496,7.8840735466666665,1.915478005318125,52.2,15.052551622393715,30
test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,0.9489733193097571,0.054824046231584635,0.12469494638654034,0.054160808254138826,0.03222222222222222,0.06269541608408527,0.13022597160776875,0.0,0.8921982726779093,0.16622356261823276,7.7565699766666665,1.8070537781068392,60.3,21.94373683324918,30
test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,0.8338463632163706,0.09942316408835783,0.08603114883578135,0.0286979896543971,0.2188235294117647,0.07042577653951126,0.06881182803892442,0.0,0.7436084814209052,0.23058726218385966,7.790009593333334,1.872349290121605,63.166666666666664,13.193737629787787,30
test,syn_n500_k20_pathological_cov_mixed_low_vol_r01_s20260806,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,0.9279935875453312,0.09824216663410308,0.227451632492361,0.0654935559717739,0.04761904761904762,0.14690488831753726,0.15430407678263597,0.0,0.2921886019295087,0.30953668287201197,7.653563966666667,1.7816647174104658,19.633333333333333,25.203288418903533,30
test,syn_n500_k30_cluster_corr_skewed_high_vol_r01_s20260817,150,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,0.9046403784545723,0.09422724617072765,0.07881798818981076,0.027227420504609755,0.18857142857142856,0.10352003141222968,0.07090303720014417,0.0,0.7605928867579355,0.2079545808647026,7.829570926666666,1.6493963326716303,53.4,12.044744167850366,30
