split,instance,K,method,HV,IGD,PF_Overlap,PF_Drift,Diversity,Runtime,rank_HV,rank_IGD,rank_PF_Overlap,rank_PF_Drift,rank_Runtime,LabelScore,ThetaRank,source_theta_id,source_operator,source_migration,source_elite_ratio,source_archive_strategy,source_constraint_handling,subpops,operatorMode,exchangeMode,eliteRatio,stagnationThreshold,theta,archiveLimitFactor,consensusArchive,archiveConsWeight,bestGuide,minSubpopSize,C_LabelScore,C_ThetaRank
train,syn_n100_k05_cluster_corr_mixed_extreme_events_r03_s20260676,5,theta_131,1.0853219050240184,0.021832980052717,0.8136111111111112,0.0255751008405783,1.0601286981106317,3.8209299533333327,19.0,19.0,8.0,19.0,9.0,14.8,14,theta_131,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,10,0.0769230769230769,5,0,0,rank,1,15.7,16
train,syn_n100_k05_cluster_corr_mixed_extreme_events_r03_s20260676,5,theta_132,1.0853219050240184,0.021832980052717,0.8136111111111112,0.0255751008405783,1.0601286981106317,3.908895463333334,19.0,19.0,8.0,19.0,11.0,15.2,15,theta_132,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,15.7,17
train,syn_n100_k05_cluster_corr_mixed_extreme_events_r03_s20260676,5,theta_223,1.0869291198477238,0.0210902369052184,0.7666666666666667,0.0274519506910046,1.0196512161814024,9.095117163333333,16.0,16.0,15.0,23.0,23.0,18.6,23,theta_223,mixed,none,10%,crowding-pruned,repair+feasible-first,5,mixed,none,0.1,5,0.0769230769230769,5,0,0,rank,1,17.8,18
train,syn_n100_k05_cluster_corr_mixed_extreme_events_r03_s20260676,5,theta_234,1.0869291198477238,0.0210902369052184,0.7666666666666667,0.0274519506910046,1.0196512161814024,9.032930653333333,16.0,16.0,15.0,23.0,22.0,18.4,22,theta_234,mixed,fixed,10%,crowding-pruned,repair+feasible-first,5,mixed,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,17.8,19
train,syn_n100_k05_cluster_corr_mixed_extreme_events_r03_s20260676,5,theta_237,1.0869291198477238,0.0210902369052184,0.7666666666666667,0.0274519506910046,1.0196512161814024,3.946220743333333,16.0,16.0,15.0,23.0,13.0,16.6,18,theta_237,mixed,adaptive,1%,crowding-pruned,repair+feasible-first,5,mixed,stable,0.01,20,0.0769230769230769,5,0,0,rank,1,17.8,20
train,syn_n100_k05_cluster_corr_mixed_extreme_events_r03_s20260676,5,theta_034,1.0816920430723491,0.025811359590956,0.7011111111111111,0.0252987074055147,1.0163703622235574,2.8663499333333333,22.5,22.5,22.5,15.5,3.0,17.2,20,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,20.4,21
train,syn_n100_k05_cluster_corr_mixed_extreme_events_r03_s20260676,5,theta_037,1.0816920430723491,0.025811359590956,0.7011111111111111,0.0252987074055147,1.0163703622235574,2.8399373100000003,22.5,22.5,22.5,15.5,2.0,17.0,19,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,20.4,22
train,syn_n100_k05_cluster_corr_mixed_extreme_events_r03_s20260676,5,theta_045,1.0816920430723491,0.025811359590956,0.7011111111111111,0.0252987074055147,1.0163703622235574,3.495641300000001,22.5,22.5,22.5,15.5,6.0,17.8,21,theta_045,DE/best,fixed,10%,crowding-pruned,repair+feasible-first,2,best2,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,20.4,23
train,syn_n100_k05_cluster_corr_mixed_extreme_events_r03_s20260676,5,theta_047,1.0816920430723491,0.025811359590956,0.7011111111111111,0.0252987074055147,1.0163703622235574,4.495599823333334,22.5,22.5,22.5,15.5,18.0,20.2,24,theta_047,DE/best,adaptive,1%,crowding-pruned,repair+feasible-first,2,best2,stable,0.01,10,0.0769230769230769,5,0,0,rank,1,20.4,24
train,syn_n100_k05_high_corr_heavy_tail_extreme_events_r01_s20260681,5,theta_011,1.1288754211339922,0.0054579335142039,0.9469444444444444,0.0222797554227206,0.8574722835886256,4.927841926666667,1.0,1.0,1.0,1.0,19.0,4.6,1,theta_011,DE/rand,fixed,1%,crowding-pruned,repair+feasible-first,2,rand2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,1.0,1
